,keyword,Relative_Frequency.22,Relative_Frequency
261,organization,0.0010810393421103,0.0002298850574712
262,organizations,0.0008879966024477,0.0032183908045977
263,outcome,3.8608547932512256e-05,0.0002298850574712
264,outcomes,7.721709586502451e-05,0.0002298850574712
265,page,0.0008107795065827,0.0004597701149425
266,paper,7.721709586502451e-05,0.0002298850574712
267,parameters,0.0003474769313926,0.0002298850574712
268,paris,3.8608547932512256e-05,0.0413793103448275
269,part,0.003165900930466,0.0020689655172413
270,participation,0.0006563453148527,0.0004597701149425
271,parties,0.0006177367669201,0.053103448275862
272,partner,0.0006177367669201,0.0004597701149425
273,parts,7.721709586502451e-05,0.0004597701149425
274,party,0.0001930427396625,0.0078160919540229
275,peoples,0.0005791282189876,0.0004597701149425
276,percentage,0.0002702598355275,0.0002298850574712
277,period,0.0023165128759507,0.0006896551724137
278,periods,0.0001158256437975,0.0004597701149425
279,plan,0.0006177367669201,0.000919540229885
280,planning,0.0005791282189876,0.000919540229885
281,plans,0.0006177367669201,0.0036781609195402
282,platform,0.0006563453148527,0.0006896551724137
283,point,7.721709586502451e-05,0.0027586206896551
284,points,7.721709586502451e-05,0.0004597701149425
285,policies,0.0004633025751901,0.0011494252873563
286,policy,0.0029342496428709,0.000919540229885
287,portal,3.8608547932512256e-05,0.0004597701149425
288,position,0.0006563453148527,0.0002298850574712
289,practices,0.0007721709586502,0.0020689655172413
290,preparation,0.0005019111231226,0.0011494252873563
291,prepare,7.721709586502451e-05,0.000919540229885
292,president,0.0006563453148527,0.0002298850574712
293,principle,0.0016987761090305,0.0002298850574712
294,priorities,0.0006177367669201,0.0016091954022988
295,priority,0.0008493880545152,0.0002298850574712
296,procedures,0.0009652136983128,0.0041379310344827
297,process,0.001660167561098,0.0006896551724137
298,processes,0.0010424307941778,0.0006896551724137
299,products,0.0027025983552758,0.0004597701149425
300,progress,0.0005405196710551,0.0016091954022988
301,project,0.0029342496428709,0.0002298850574712
302,projects,0.0038222462453187,0.0004597701149425
303,promote,0.0001158256437975,0.0004597701149425
304,proposals,0.0001158256437975,0.0002298850574712
305,protocol,7.721709586502451e-05,0.0016091954022988
306,prototype,7.721709586502451e-05,0.0004597701149425
307,providers,0.0001158256437975,0.0004597701149425
308,provision,0.0003474769313926,0.0013793103448275
309,provisions,0.0001930427396625,0.0011494252873563
310,public,0.00030886838346,0.0002298850574712
311,purpose,0.0001158256437975,0.0002298850574712
312,purposes,0.000231651287595,0.0002298850574712
313,pursuant,0.00015443419173,0.0002298850574712
314,qualifications,0.0001158256437975,0.0002298850574712
315,quality,0.0014285162735029,0.0002298850574712
316,receipt,3.8608547932512256e-05,0.0002298850574712
317,recognition,0.0001158256437975,0.0006896551724137
318,recommendation,3.8608547932512256e-05,0.0002298850574712
319,recommendations,0.0006177367669201,0.0018390804597701
320,record,0.000231651287595,0.000919540229885
321,reduction,0.0012354735338403,0.000919540229885
322,regions,0.0054824138064167,0.0002298850574712
323,relation,3.8608547932512256e-05,0.0027586206896551
324,relevant,3.8608547932512256e-05,0.0002298850574712
325,report,0.0076444924906374,0.0032183908045977
326,reports,0.0009266051503802,0.0022988505747126
327,representation,0.0001158256437975,0.0002298850574712
328,request,0.0001158256437975,0.0002298850574712
329,requests,3.8608547932512256e-05,0.0066666666666666
330,resources,0.0035133778618586,0.0059770114942528
331,respect,0.0003474769313926,0.0002298850574712
332,response,0.0019304273966256,0.005287356321839
333,responses,7.721709586502451e-05,0.0002298850574712
334,responsibilities,0.0001158256437975,0.0002298850574712
335,result,0.0005019111231226,0.0002298850574712
336,results,0.0010424307941778,0.0002298850574712
337,review,0.0003860854793251,0.000919540229885
338,revisions,3.8608547932512256e-05,0.0002298850574712
339,risk,0.0019690359445581,0.0002298850574712
340,risks,0.001737384656963,0.0002298850574712
341,row,7.721709586502451e-05,0.0004597701149425
342,scientific,0.00015443419173,0.0011494252873563
343,scope,0.000231651287595,0.000919540229885
344,second,3.8608547932512256e-05,0.0002298850574712
345,section,0.0015057333693679,0.0011494252873563
346,sections,0.000231651287595,0.0002298850574712
347,sector,0.0004246940272576,0.0002298850574712
348,sector,0.0004246940272576,0.0004597701149425
349,sectors,3.8608547932512256e-05,0.000919540229885
350,security,0.001582950465233,0.0004597701149425
351,services,0.0026639898073433,0.0002298850574712
352,session,0.0001158256437975,0.0064367816091954
353,sessions,0.000231651287595,0.0020689655172413
354,settlements,0.00030886838346,0.0002298850574712
355,share,0.0005791282189876,0.0002298850574712
356,source,0.0001158256437975,0.0006896551724137
357,sources,0.0006177367669201,0.0011494252873563
358,stakeholders,0.0013512991776379,0.0018390804597701
359,standing,3.8608547932512256e-05,0.0013793103448275
360,state,0.0026253812594108,0.0002298850574712
361,states,7.721709586502451e-05,0.000919540229885
362,status,0.0002702598355275,0.0004597701149425
363,steps,0.0001930427396625,0.0004597701149425
364,stock,0.00015443419173,0.0002298850574712
365,strategies,0.000231651287595,0.0018390804597701
366,strengthen,7.721709586502451e-05,0.0002298850574712
367,structure,0.0003474769313926,0.0004597701149425
368,studies,0.0012354735338403,0.0006896551724137
369,submission,3.8608547932512256e-05,0.0020689655172413
370,subsidiary,0.0006177367669201,0.0068965517241379
371,support,0.0031272923825334,0.0101149425287356
372,system,0.0063704104088645,0.0002298850574712
373,systems,0.0011582564379753,0.000919540229885
374,target,0.0008879966024477,0.0006896551724137
375,targets,0.0003860854793251,0.0006896551724137
376,technological,0.0003860854793251,0.0011494252873563
377,technology,0.0020462530404231,0.0018390804597701
378,term,3.8608547932512256e-05,0.0004597701149425
379,terms,0.0006563453148527,0.000919540229885
380,texts,3.8608547932512256e-05,0.0006896551724137
381,time,0.0005405196710551,0.0027586206896551
382,tools,0.000231651287595,0.0011494252873563
383,towards,0.0001930427396625,0.0006896551724137
384,track,7.721709586502451e-05,0.0002298850574712
385,transfer,0.0001158256437975,0.0004597701149425
386,transformation,0.0006949538627852,0.0002298850574712
387,transition,0.0003860854793251,0.0004597701149425
388,transmission,0.00015443419173,0.0002298850574712
389,transparency,0.0005791282189876,0.0027586206896551
390,transport,0.0006563453148527,0.0002298850574712
391,type,0.0001930427396625,0.0004597701149425
392,types,0.0005405196710551,0.0004597701149425
393,united,0.0001930427396625,0.0016091954022988
394,use,0.0016987761090305,0.0018390804597701
395,users,0.000231651287595,0.0011494252873563
396,values,0.0003860854793251,0.0004597701149425
397,variety,0.0001158256437975,0.0002298850574712
398,vehicle,7.721709586502451e-05,0.0002298850574712
399,version,0.0001158256437975,0.0006896551724137
400,view,0.00015443419173,0.0022988505747126
401,views,3.8608547932512256e-05,0.0016091954022988
402,water,0.0043241573684413,0.0002298850574712
403,way,0.00015443419173,0.0002298850574712
404,ways,3.8608547932512256e-05,0.0004597701149425
405,work,0.0020076444924906,0.0075862068965517
406,workforce,0.000231651287595,0.0002298850574712
407,working,0.00015443419173,0.0006896551724137
408,workshop,0.0001930427396625,0.0002298850574712
409,workshops,0.0001930427396625,0.0011494252873563
410,world,0.0005791282189876,0.0002298850574712
411,year,0.0028956410949384,0.0022988505747126
412,years,0.0007721709586502,0.0006896551724137
