,keyword,Relative_Frequency.28,Relative_Frequency
81,consideration,8.239268352970256e-05,0.0055172413793103
82,consistency,2.746422784323419e-05,0.0013793103448275
83,constraints,2.746422784323419e-05,0.0004597701149425
84,construction,0.0022795309109884,0.0002298850574712
85,consultation,2.746422784323419e-05,0.0002298850574712
86,contact,0.0001098569113729,0.0002298850574712
87,contacts,0.0001098569113729,0.0002298850574712
88,content,0.0006866056960808,0.000919540229885
89,contents,5.492845568646838e-05,0.0002298850574712
90,context,2.746422784323419e-05,0.0004597701149425
91,continue,2.746422784323419e-05,0.0002298850574712
92,contribute,8.239268352970256e-05,0.0002298850574712
93,contributes,2.746422784323419e-05,0.000919540229885
94,contribution,0.0014281398478481,0.0073563218390804
95,contributions,2.746422784323419e-05,0.0114942528735632
96,cooperation,0.0017302463541237,0.0006896551724137
97,countries,0.0015379967592211,0.0064367816091954
98,country,2.746422784323419e-05,0.0094252873563218
99,country,0.0003844991898052,0.0094252873563218
100,coverage,0.0001098569113729,0.0006896551724137
101,creation,0.0001922495949026,0.0002298850574712
102,criteria,0.0003021065062755,0.0002298850574712
103,data,8.239268352970256e-05,0.0011494252873563
104,data,0.0010711048858861,0.0011494252873563
105,date,8.239268352970256e-05,0.0006896551724137
106,days,0.0002746422784323,0.0004597701149425
107,december,0.0012084260251023,0.0036781609195402
108,decent,5.492845568646838e-05,0.0002298850574712
109,decision,8.239268352970256e-05,0.0236781609195402
110,decisions,0.0002746422784323,0.0025287356321839
111,definitions,2.746422784323419e-05,0.0004597701149425
112,depositary,2.746422784323419e-05,0.0002298850574712
113,description,0.0001647853670594,0.0004597701149425
114,development,0.0079096976188514,0.0034482758620689
115,dialogue,0.0004943561011782,0.0002298850574712
116,differences,8.239268352970256e-05,0.0002298850574712
117,diversification,5.492845568646838e-05,0.0018390804597701
118,document,0.0003021065062755,0.0011494252873563
119,documents,0.0007689983796105,0.0018390804597701
120,domestic,0.0001098569113729,0.0002298850574712
121,draft,0.0001922495949026,0.0013793103448275
122,economic,0.0004668918733349,0.0002298850574712
123,economy,0.0006591414682376,0.0002298850574712
124,education,0.0014830683035346,0.0002298850574712
125,effectiveness,0.0001373211392161,0.0013793103448275
126,effects,0.0001647853670594,0.0011494252873563
127,efficiency,0.0020598170882425,0.0002298850574712
128,effort,0.0001647853670594,0.0004597701149425
129,efforts,0.0007964626074537,0.0039080459770114
130,element,0.0001373211392161,0.0002298850574712
131,emission,2.746422784323419e-05,0.0006896551724137
132,emissions,0.0028013512400098,0.0059770114942528
133,end,0.0011260333415726,0.0002298850574712
134,energy,0.0095575512894454,0.0004597701149425
135,enhance,0.0003021065062755,0.0013793103448275
136,entities,0.0025541731894207,0.0025287356321839
137,environment,0.0012633544807887,0.0006896551724137
138,environments,5.492845568646838e-05,0.0006896551724137
139,equity,2.746422784323419e-05,0.0004597701149425
140,evaluation,0.0001922495949026,0.0002298850574712
141,event,0.0003021065062755,0.0004597701149425
142,events,2.746422784323419e-05,0.0004597701149425
143,events,0.0011260333415726,0.0004597701149425
144,example,0.0001647853670594,0.0004597701149425
145,examples,0.0001922495949026,0.0004597701149425
146,exchange,0.0005218203290214,0.0006896551724137
147,executive,0.0003021065062755,0.0004597701149425
148,experience,0.0002471780505891,0.000919540229885
149,expert,0.0002197138227458,0.0027586206896551
150,experts,0.0003295707341188,0.0013793103448275
151,explanation,2.746422784323419e-05,0.0004597701149425
152,expo,2.746422784323419e-05,0.0002298850574712
153,facilitate,2.746422784323419e-05,0.0016091954022988
154,facility,0.0003021065062755,0.0006896551724137
155,factors,0.0005492845568646,0.0002298850574712
156,features,8.239268352970256e-05,0.0006896551724137
157,february,0.0001373211392161,0.0004597701149425
158,fields,0.0007964626074537,0.0002298850574712
159,finance,5.492845568646838e-05,0.004367816091954
160,financial,0.0003844991898052,0.0018390804597701
161,flexibility,2.746422784323419e-05,0.0004597701149425
162,forestry,2.746422784323419e-05,0.0002298850574712
163,forests,8.239268352970256e-05,0.0004597701149425
164,format,8.239268352970256e-05,0.0004597701149425
165,forum,0.0004943561011782,0.0027586206896551
166,framework,0.0004668918733349,0.0013793103448275
167,frameworks,2.746422784323419e-05,0.0013793103448275
168,functions,0.0001647853670594,0.0020689655172413
169,fund,5.492845568646838e-05,0.0022988505747126
170,gas,0.0203784570596797,0.0022988505747126
171,gases,0.0001098569113729,0.0002298850574712
172,general,0.0008788552909834,0.0002298850574712
173,geography,0.0001647853670594,0.0004597701149425
174,global,0.000357034961962,0.000919540229885
175,goal,0.0003021065062755,0.0006896551724137
176,goals,0.001180961797259,0.000919540229885
177,green,5.492845568646838e-05,0.0004597701149425
178,greenhouse,0.0006866056960808,0.0022988505747126
179,group,0.0272994424761747,0.0036781609195402
180,groups,0.000823926835297,0.000919540229885
181,growth,0.0004943561011782,0.0002298850574712
182,guidance,0.0001922495949026,0.008735632183908
183,guidelines,0.0001373211392161,0.0016091954022988
184,has,2.746422784323419e-05,0.0004597701149425
185,help,0.0002197138227458,0.0002298850574712
186,identification,0.0003844991898052,0.0006896551724137
187,impact,0.0017302463541237,0.0016091954022988
188,impacts,0.0006866056960808,0.0032183908045977
189,implementation,0.0020872813160857,0.0124137931034482
190,implications,8.239268352970256e-05,0.0016091954022988
191,importance,0.0002197138227458,0.0011494252873563
192,incentives,0.0002197138227458,0.0002298850574712
193,include,2.746422784323419e-05,0.000919540229885
194,inclusion,2.746422784323419e-05,0.0002298850574712
195,increase,0.0004943561011782,0.0006896551724137
196,indicator,0.0012358902529455,0.0002298850574712
197,indicators,0.0006866056960808,0.0006896551724137
198,indicators,8.239268352970256e-05,0.0006896551724137
199,industry,0.0006316772403943,0.0002298850574712
200,inform,5.492845568646838e-05,0.0004597701149425
201,information,0.0032682431133448,0.0188505747126436
202,information,2.746422784323419e-05,0.0188505747126436
203,initiatives,2.746422784323419e-05,0.0002298850574712
204,initiatives,0.0015379967592211,0.0002298850574712
205,input,5.492845568646838e-05,0.0004597701149425
206,institutions,0.0012633544807887,0.0013793103448275
207,instruments,5.492845568646838e-05,0.0016091954022988
208,integrate,2.746422784323419e-05,0.0002298850574712
209,integration,8.239268352970256e-05,0.0002298850574712
210,integrity,5.492845568646838e-05,0.0004597701149425
211,intention,2.746422784323419e-05,0.0002298850574712
212,interaction,0.0004943561011782,0.0002298850574712
213,intergovernmental,2.746422784323419e-05,0.0016091954022988
214,internet,5.492845568646838e-05,0.000919540229885
215,inventory,2.746422784323419e-05,0.000919540229885
216,investments,0.0009063195188267,0.0002298850574712
217,ipcc,2.746422784323419e-05,0.0022988505747126
218,island,0.0001098569113729,0.0002298850574712
219,issue,5.492845568646838e-05,0.0002298850574712
220,issues,0.0006866056960808,0.0002298850574712
221,item,0.0001098569113729,0.0002298850574712
222,jobs,0.0002471780505891,0.0002298850574712
223,june,0.000357034961962,0.0020689655172413
224,knowledge,0.0004119634176485,0.0011494252873563
225,lands,0.0001922495949026,0.0004597701149425
226,language,2.746422784323419e-05,0.0004597701149425
227,languages,8.239268352970256e-05,0.0004597701149425
228,level,0.0009337837466699,0.0004597701149425
229,levels,0.0004668918733349,0.0016091954022988
230,line,0.0008513910631402,0.0025287356321839
231,look,2.746422784323419e-05,0.0002298850574712
232,maintenance,0.0003021065062755,0.0002298850574712
233,manage,0.0001373211392161,0.0004597701149425
234,management,0.0082667325808134,0.0004597701149425
235,manner,0.0001098569113729,0.0004597701149425
236,march,0.0001647853670594,0.0002298850574712
237,matter,5.492845568646838e-05,0.0011494252873563
238,matters,0.0004119634176485,0.0064367816091954
239,measures,0.001647853670594,0.0055172413793103
240,mechanism,0.0001922495949026,0.0018390804597701
241,meeting,0.0003844991898052,0.0117241379310344
242,meetings,0.0009337837466699,0.0006896551724137
243,members,0.0013182829364752,0.0025287356321839
244,methodologies,5.492845568646838e-05,0.0059770114942528
245,methodology,0.0001647853670594,0.0002298850574712
246,methods,0.0002197138227458,0.0004597701149425
247,minimize,8.239268352970256e-05,0.0002298850574712
248,mining,5.492845568646838e-05,0.0002298850574712
249,mitigation,0.0002197138227458,0.0045977011494252
250,model,0.0004394276454917,0.0002298850574712
251,models,8.239268352970256e-05,0.0002298850574712
252,monitoring,0.0008788552909834,0.0002298850574712
253,move,2.746422784323419e-05,0.0002298850574712
254,name,0.0010161764301996,0.0002298850574712
255,national,0.0010985691137293,0.0006896551724137
256,nations,0.0001373211392161,0.0016091954022988
257,nature,0.0002197138227458,0.0004597701149425
258,navigation,2.746422784323419e-05,0.0004597701149425
259,needs,0.0004394276454917,0.0034482758620689
260,network,0.0004943561011782,0.0004597701149425
261,note,5.492845568646838e-05,0.0018390804597701
262,november,0.0002471780505891,0.0016091954022988
263,number,5.492845568646838e-05,0.0006896551724137
264,number,0.0036252780753069,0.0006896551724137
265,obligations,0.0004394276454917,0.0002298850574712
266,observers,2.746422784323419e-05,0.0002298850574712
267,office,0.0002471780505891,0.0004597701149425
268,official,0.0001373211392161,0.0004597701149425
269,operation,0.001647853670594,0.0034482758620689
270,opportunities,0.0005492845568646,0.0002298850574712
271,order,0.0015105325313778,0.0013793103448275
272,order,2.746422784323419e-05,0.0013793103448275
273,organization,0.0009337837466699,0.0002298850574712
274,organizations,0.0014281398478481,0.0032183908045977
275,original,2.746422784323419e-05,0.0002298850574712
276,outcome,5.492845568646838e-05,0.0002298850574712
277,outcomes,0.0001098569113729,0.0002298850574712
278,page,0.0013732113921617,0.0004597701149425
279,page,0.0001098569113729,0.0004597701149425
280,panel,5.492845568646838e-05,0.0016091954022988
281,paper,5.492845568646838e-05,0.0002298850574712
282,papers,2.746422784323419e-05,0.0002298850574712
283,parameters,0.0001098569113729,0.0002298850574712
284,paris,5.492845568646838e-05,0.0413793103448275
285,part,0.0026640301007937,0.0020689655172413
286,participation,0.0007689983796105,0.0004597701149425
287,parties,0.0004394276454917,0.053103448275862
288,partner,0.0002746422784323,0.0004597701149425
289,parts,5.492845568646838e-05,0.0004597701149425
290,party,5.492845568646838e-05,0.0078160919540229
291,peoples,0.000823926835297,0.0004597701149425
292,percentage,0.0002471780505891,0.0002298850574712
293,period,0.0017302463541237,0.0006896551724137
294,periods,0.0001647853670594,0.0004597701149425
295,plan,0.0006866056960808,0.000919540229885
296,planning,0.0002471780505891,0.000919540229885
297,plans,0.0006316772403943,0.0036781609195402
298,platform,0.0002471780505891,0.0006896551724137
299,point,0.0001922495949026,0.0027586206896551
300,points,0.0001373211392161,0.0004597701149425
301,policies,0.0004119634176485,0.0011494252873563
302,policy,0.002938672379226,0.000919540229885
303,portal,8.239268352970256e-05,0.0004597701149425
304,position,0.0001922495949026,0.0002298850574712
305,poverty,5.492845568646838e-05,0.0004597701149425
306,practices,0.0004668918733349,0.0020689655172413
307,predictability,2.746422784323419e-05,0.0002298850574712
308,preparation,0.0003295707341188,0.0011494252873563
309,prepare,8.239268352970256e-05,0.000919540229885
310,president,5.492845568646838e-05,0.0002298850574712
311,principle,0.0002197138227458,0.0002298850574712
312,priorities,0.0001647853670594,0.0016091954022988
313,priority,0.0003295707341188,0.0002298850574712
314,procedures,0.0010161764301996,0.0041379310344827
315,process,0.0030210650627557,0.0006896551724137
316,processes,0.0002746422784323,0.0006896551724137
317,products,0.001180961797259,0.0004597701149425
318,progress,0.0002746422784323,0.0016091954022988
319,project,0.002471780505891,0.0002298850574712
320,project,2.746422784323419e-05,0.0002298850574712
321,projects,0.0030759935184422,0.0004597701149425
322,promote,0.0003021065062755,0.0004597701149425
323,proposals,0.0003295707341188,0.0002298850574712
324,prototype,2.746422784323419e-05,0.0004597701149425
325,provide,5.492845568646838e-05,0.0018390804597701
326,provides,2.746422784323419e-05,0.0013793103448275
327,provision,0.0001098569113729,0.0013793103448275
328,provisions,0.0002471780505891,0.0011494252873563
329,public,0.0003295707341188,0.0002298850574712
330,purpose,5.492845568646838e-05,0.0002298850574712
331,purposes,0.000357034961962,0.0002298850574712
332,pursuant,0.0001098569113729,0.0002298850574712
333,qualifications,0.0003021065062755,0.0002298850574712
334,quality,0.002004888632556,0.0002298850574712
335,receipt,2.746422784323419e-05,0.0002298850574712
336,recognition,5.492845568646838e-05,0.0006896551724137
337,recommendations,0.0003021065062755,0.0018390804597701
338,record,0.0001098569113729,0.000919540229885
339,reduction,0.0012633544807887,0.000919540229885
340,reference,0.0013182829364752,0.0029885057471264
341,regions,0.0020323528603993,0.0002298850574712
342,regions,2.746422784323419e-05,0.0002298850574712
343,relation,0.0003844991898052,0.0027586206896551
344,relevant,0.0001373211392161,0.0002298850574712
345,report,0.0196918513635989,0.0032183908045977
346,reports,0.0003295707341188,0.0022988505747126
347,requests,0.0001647853670594,0.0066666666666666
348,resilience,5.492845568646838e-05,0.0004597701149425
349,resources,0.0025541731894207,0.0059770114942528
350,respect,0.0003844991898052,0.0002298850574712
351,response,0.0004119634176485,0.005287356321839
352,responses,0.0001373211392161,0.0002298850574712
353,responsibilities,5.492845568646838e-05,0.0002298850574712
354,responsiveness,5.492845568646838e-05,0.0002298850574712
355,result,0.0006042130125511,0.0002298850574712
356,results,0.0014556040756914,0.0002298850574712
357,review,0.0001373211392161,0.000919540229885
358,risk,0.0018401032654966,0.0002298850574712
359,risks,0.0024443162780478,0.0002298850574712
360,scientific,8.239268352970256e-05,0.0011494252873563
361,scope,0.0006866056960808,0.000919540229885
362,second,2.746422784323419e-05,0.0002298850574712
363,section,0.0015379967592211,0.0011494252873563
364,sections,0.0002197138227458,0.0002298850574712
365,sector,0.0003844991898052,0.0002298850574712
366,sector,0.0003844991898052,0.0004597701149425
367,sectors,5.492845568646838e-05,0.000919540229885
368,security,0.000357034961962,0.0004597701149425
369,services,0.0014281398478481,0.0002298850574712
370,session,0.0001922495949026,0.0064367816091954
371,sessions,0.0001922495949026,0.0020689655172413
372,settlements,0.0001373211392161,0.0002298850574712
373,share,0.0023344593666749,0.0002298850574712
374,source,0.0003844991898052,0.0006896551724137
375,sources,0.000714069923924,0.0011494252873563
376,special,2.746422784323419e-05,0.0006896551724137
377,specific,5.492845568646838e-05,0.0004597701149425
378,stakeholders,0.0016753178984372,0.0018390804597701
379,state,0.0014556040756914,0.0002298850574712
380,states,0.0001922495949026,0.000919540229885
381,status,0.0004119634176485,0.0004597701149425
382,steps,0.0003021065062755,0.0004597701149425
383,stock,0.0002471780505891,0.0002298850574712
384,strategies,8.239268352970256e-05,0.0018390804597701
385,strengthen,0.0001647853670594,0.0002298850574712
386,structure,0.0005218203290214,0.0004597701149425
387,studies,0.0001922495949026,0.0006896551724137
388,submission,2.746422784323419e-05,0.0020689655172413
389,submissions,2.746422784323419e-05,0.0013793103448275
390,submit,5.492845568646838e-05,0.0006896551724137
391,subsidiary,0.0001922495949026,0.0068965517241379
392,support,0.0015654609870643,0.0101149425287356
393,synthesis,2.746422784323419e-05,0.0011494252873563
394,system,0.0038175276702095,0.0002298850574712
395,systems,0.0009337837466699,0.000919540229885
396,target,0.0019499601768696,0.0006896551724137
397,targets,0.002114745543929,0.0006896551724137
398,technological,0.0001373211392161,0.0011494252873563
399,technology,0.000357034961962,0.0018390804597701
400,temperature,0.0001098569113729,0.0002298850574712
401,term,0.0001098569113729,0.0004597701149425
402,terms,0.0007415341517673,0.000919540229885
403,time,0.000714069923924,0.0027586206896551
404,title,2.746422784323419e-05,0.0004597701149425
405,tools,0.0002197138227458,0.0011494252873563
406,towards,0.0001647853670594,0.0006896551724137
407,track,2.746422784323419e-05,0.0002298850574712
408,transfer,2.746422784323419e-05,0.0004597701149425
409,transformation,8.239268352970256e-05,0.0002298850574712
410,transition,0.0001647853670594,0.0004597701149425
411,transmission,0.000357034961962,0.0002298850574712
412,transparency,0.0002746422784323,0.0027586206896551
413,transport,0.0004394276454917,0.0002298850574712
414,type,0.0002471780505891,0.0004597701149425
415,types,0.0003844991898052,0.0004597701149425
416,united,0.0001373211392161,0.0016091954022988
417,use,0.0020598170882425,0.0018390804597701
418,users,5.492845568646838e-05,0.0011494252873563
419,values,0.0010711048858861,0.0004597701149425
420,values,2.746422784323419e-05,0.0004597701149425
421,variety,0.0001647853670594,0.0002298850574712
422,vehicle,0.0007964626074537,0.0002298850574712
423,version,0.0003021065062755,0.0006896551724137
424,view,0.0001647853670594,0.0022988505747126
425,views,5.492845568646838e-05,0.0016091954022988
426,water,0.0040921699486418,0.0002298850574712
427,way,0.0005767487847079,0.0002298850574712
428,ways,8.239268352970256e-05,0.0004597701149425
429,web,0.0002197138227458,0.0004597701149425
430,work,0.0010985691137293,0.0075862068965517
431,working,0.0001373211392161,0.0006896551724137
432,workshop,8.239268352970256e-05,0.0002298850574712
433,workshops,5.492845568646838e-05,0.0011494252873563
434,world,0.0006591414682376,0.0002298850574712
435,year,0.002471780505891,0.0022988505747126
436,years,0.0013732113921617,0.0006896551724137
