,keyword,Frequency.35,Frequency
0,ability,5.0,1.0
1,access,2.0,8.0
2,accordance,1.0,36.0
3,achievement,1.0,1.0
4,action,4.0,15.0
5,actions,6.0,26.0
6,activities,15.0,14.0
7,address,2.0,3.0
8,advance,1.0,1.0
9,advice,3.0,5.0
10,agencies,1.0,4.0
11,agreement,6.0,179.0
12,amount,3.0,1.0
13,analysis,5.0,1.0
14,application,1.0,4.0
15,approach,46.0,7.0
16,approval,1.0,1.0
17,areas,4.0,3.0
18,aspects,2.0,1.0
19,assessment,4.0,2.0
20,assistance,3.0,6.0
21,awareness,5.0,2.0
22,baseline,1.0,1.0
23,basis,2.0,12.0
24,bodies,2.0,22.0
25,building,3.0,1.0
26,capabilities,10.0,1.0
27,capacity,5.0,9.0
28,case,2.0,3.0
29,centre,3.0,2.0
30,challenges,1.0,2.0
31,change,11.0,18.0
32,changes,7.0,4.0
33,channels,1.0,2.0
34,climate,6.0,31.0
35,collaboration,4.0,8.0
36,committee,5.0,38.0
37,communication,2.0,36.0
38,communications,2.0,32.0
39,communities,10.0,1.0
40,comparison,1.0,1.0
41,compliance,14.0,1.0
42,component,2.0,7.0
43,components,13.0,4.0
44,concerns,2.0,1.0
45,conference,3.0,53.0
46,consistency,1.0,6.0
47,construction,5.0,1.0
48,contact,1.0,1.0
49,content,4.0,4.0
50,contents,1.0,1.0
51,continue,1.0,1.0
52,contribute,7.0,1.0
53,contributes,1.0,4.0
54,contribution,3.0,32.0
55,convention,1.0,16.0
56,countries,2.0,28.0
57,country,12.0,41.0
58,creation,30.0,1.0
59,criteria,1.0,1.0
60,data,4.0,5.0
61,date,2.0,3.0
62,days,2.0,2.0
63,december,7.0,16.0
64,decision,3.0,103.0
65,development,84.0,15.0
66,dialogue,1.0,1.0
67,diversification,3.0,8.0
68,documents,1.0,8.0
69,economic,31.0,1.0
70,economy,8.0,1.0
71,education,7.0,1.0
72,effectiveness,3.0,6.0
73,efficiency,25.0,1.0
74,effort,2.0,2.0
75,efforts,10.0,17.0
76,elements,2.0,6.0
77,emission,2.0,3.0
78,emissions,39.0,26.0
79,end,3.0,1.0
80,energy,66.0,2.0
81,enhance,7.0,6.0
82,enhanced,1.0,1.0
83,entities,1.0,11.0
84,environment,16.0,3.0
85,estimation,1.0,1.0
86,evaluation,16.0,1.0
87,events,13.0,2.0
88,example,1.0,2.0
89,executive,10.0,2.0
90,experience,2.0,4.0
91,expert,1.0,12.0
92,explanation,13.0,2.0
93,facility,3.0,3.0
94,fields,6.0,1.0
95,finance,4.0,19.0
96,financial,1.0,8.0
97,following,1.0,1.0
98,forum,9.0,12.0
99,framework,14.0,6.0
100,frameworks,1.0,6.0
101,functions,4.0,9.0
102,further,1.0,11.0
103,gas,96.0,10.0
104,gases,1.0,1.0
105,general,5.0,1.0
106,global,3.0,4.0
107,goal,4.0,3.0
108,goals,3.0,4.0
109,greenhouse,2.0,10.0
110,group,3.0,16.0
111,groups,1.0,4.0
112,growth,1.0,1.0
113,guidance,1.0,38.0
114,guidelines,4.0,7.0
115,help,3.0,1.0
116,ideas,1.0,1.0
117,identification,3.0,3.0
118,impact,10.0,7.0
119,impacts,8.0,14.0
120,implementation,18.0,54.0
121,importance,3.0,5.0
122,increase,4.0,3.0
123,indicator,2.0,1.0
124,indicators,2.0,3.0
125,indicators,1.0,3.0
126,industry,23.0,1.0
127,information,10.0,82.0
128,initiatives,10.0,1.0
129,input,2.0,2.0
130,institutions,2.0,6.0
131,integrate,1.0,1.0
132,integration,4.0,1.0
133,integrity,5.0,2.0
134,interaction,1.0,1.0
135,investments,13.0,1.0
136,island,2.0,1.0
137,issue,3.0,1.0
138,issues,16.0,1.0
139,jobs,1.0,1.0
140,knowledge,9.0,5.0
141,level,1.0,2.0
142,levels,7.0,7.0
143,line,3.0,11.0
