,keyword,Frequency.2,Frequency
0,ability,3.0,1.0
1,academia,1.0,1.0
2,access,8.0,8.0
3,accordance,4.0,36.0
4,account,2.0,14.0
5,accounting,4.0,10.0
6,accuracy,1.0,2.0
7,act,1.0,2.0
8,action,15.0,15.0
9,actions,11.0,26.0
10,activities,54.0,14.0
11,activity,9.0,3.0
12,address,3.0,3.0
13,advance,12.0,1.0
14,advice,3.0,5.0
15,agreement,3.0,179.0
16,ambition,1.0,1.0
17,amount,3.0,1.0
18,analysis,1.0,1.0
19,any,1.0,1.0
20,approach,6.0,7.0
21,appropriate,1.0,6.0
22,approval,1.0,1.0
23,april,1.0,3.0
24,areas,31.0,3.0
25,arrangements,2.0,7.0
26,aspects,4.0,1.0
27,assessment,6.0,2.0
28,assistance,1.0,6.0
29,assumptions,2.0,10.0
30,availability,5.0,7.0
31,avoid,3.0,2.0
32,awareness,1.0,2.0
33,balance,4.0,5.0
34,baseline,1.0,1.0
35,baselines,1.0,3.0
36,basis,5.0,12.0
37,building,6.0,1.0
38,capabilities,1.0,1.0
39,capability,3.0,2.0
40,capacity,5.0,9.0
41,case,3.0,3.0
42,centre,1.0,2.0
43,challenges,3.0,2.0
44,change,13.0,18.0
45,changes,6.0,4.0
46,channels,3.0,2.0
47,chapter,1.0,1.0
48,choice,2.0,1.0
49,circumstances,3.0,13.0
50,climate,28.0,31.0
51,climate,1.0,31.0
52,collaboration,1.0,8.0
53,committee,7.0,38.0
54,communication,1.0,36.0
55,communications,2.0,32.0
56,communities,43.0,1.0
57,completeness,1.0,1.0
58,compliance,6.0,1.0
59,component,1.0,7.0
60,concern,3.0,1.0
61,concerns,18.0,1.0
62,concrete,4.0,1.0
63,confirm,2.0,1.0
64,consequences,1.0,1.0
65,considerations,1.0,2.0
66,considers,2.0,3.0
67,consistency,1.0,6.0
68,constitutes,1.0,4.0
69,construction,7.0,1.0
70,consultation,1.0,1.0
71,contact,1.0,1.0
72,context,1.0,2.0
73,continue,1.0,1.0
74,contribute,2.0,1.0
75,contribution,6.0,32.0
76,contributions,2.0,50.0
77,countries,22.0,28.0
78,country,8.0,41.0
79,coverage,3.0,3.0
80,criteria,2.0,1.0
81,data,45.0,5.0
82,date,3.0,3.0
83,days,2.0,2.0
84,december,1.0,16.0
85,decent,1.0,1.0
86,decisions,4.0,11.0
87,definitions,1.0,2.0
88,development,24.0,15.0
89,dialogue,1.0,1.0
90,document,2.0,5.0
91,documents,3.0,8.0
92,economic,4.0,1.0
93,economy,7.0,1.0
94,education,5.0,1.0
95,effects,1.0,5.0
96,efficiency,17.0,1.0
97,efforts,4.0,17.0
98,emissions,135.0,26.0
99,energy,133.0,2.0
100,enhance,1.0,6.0
101,entities,4.0,11.0
102,environment,22.0,3.0
103,equity,2.0,2.0
104,estimate,2.0,1.0
105,event,2.0,2.0
106,events,16.0,2.0
107,example,28.0,2.0
108,examples,1.0,2.0
109,executive,21.0,2.0
110,experience,6.0,4.0
111,experts,3.0,6.0
112,explanation,2.0,2.0
113,facility,6.0,3.0
114,factors,12.0,1.0
115,fields,2.0,1.0
116,finance,2.0,19.0
117,financial,3.0,8.0
118,fisheries,2.0,1.0
119,flexibility,1.0,2.0
120,following,1.0,1.0
121,forestry,2.0,1.0
122,forests,3.0,2.0
123,forum,2.0,12.0
124,framework,2.0,6.0
125,frameworks,2.0,6.0
126,fund,2.0,10.0
127,gas,154.0,10.0
128,gases,1.0,1.0
129,global,6.0,4.0
130,goal,5.0,3.0
131,goals,9.0,4.0
132,green,1.0,2.0
133,greenhouse,22.0,10.0
134,group,34.0,16.0
135,groups,3.0,4.0
136,growth,17.0,1.0
137,guidance,9.0,38.0
138,guidelines,1.0,7.0
139,has,3.0,2.0
140,help,15.0,1.0
141,identification,1.0,3.0
142,impact,19.0,7.0
143,impacts,25.0,14.0
144,implementation,3.0,54.0
145,implications,1.0,7.0
146,importance,6.0,5.0
147,incentives,2.0,1.0
148,inclusion,5.0,1.0
149,increase,5.0,3.0
150,indicators,1.0,3.0
151,industry,40.0,1.0
152,information,21.0,82.0
153,initiatives,1.0,1.0
154,institutions,3.0,6.0
155,integrity,3.0,2.0
156,interaction,1.0,1.0
157,intergovernmental,2.0,7.0
158,interventions,1.0,2.0
159,investments,4.0,1.0
160,issue,4.0,1.0
161,issues,33.0,1.0
162,jobs,10.0,1.0
163,knowledge,2.0,5.0
164,languages,1.0,2.0
165,lessons,2.0,6.0
166,level,11.0,2.0
167,levels,9.0,7.0
168,limit,1.0,1.0
169,limitations,1.0,1.0
170,maintenance,5.0,1.0
171,manage,13.0,2.0
172,management,29.0,2.0
173,march,1.0,1.0
174,matter,4.0,5.0
175,matters,2.0,28.0
176,measures,10.0,24.0
177,meeting,2.0,51.0
178,meetings,4.0,3.0
179,member,10.0,4.0
180,members,7.0,11.0
181,methodologies,2.0,26.0
182,metrics,2.0,6.0
183,mining,1.0,1.0
184,mitigation,3.0,20.0
185,model,2.0,1.0
186,models,3.0,1.0
187,monitoring,2.0,1.0
188,move,2.0,1.0
189,national,4.0,3.0
190,nations,1.0,7.0
191,nature,1.0,2.0
192,need,2.0,2.0
193,needs,11.0,15.0
194,network,1.0,2.0
195,note,1.0,8.0
196,november,1.0,7.0
197,number,20.0,3.0
198,office,1.0,2.0
199,operation,3.0,15.0
200,opportunities,18.0,1.0
201,options,1.0,3.0
202,order,2.0,6.0
203,organization,6.0,1.0
204,organizations,13.0,14.0
205,outcome,2.0,1.0
206,outcomes,1.0,1.0
207,outputs,1.0,1.0
208,page,4.0,2.0
209,panel,8.0,7.0
210,paper,3.0,1.0
211,paris,4.0,180.0
212,part,23.0,9.0
213,participation,2.0,2.0
214,parties,3.0,231.0
215,partner,10.0,2.0
216,parts,2.0,2.0
217,party,3.0,34.0
218,peoples,2.0,2.0
219,percentage,3.0,1.0
220,period,3.0,3.0
221,plan,4.0,4.0
222,planning,2.0,4.0
223,plans,8.0,16.0
224,platform,3.0,3.0
225,point,3.0,12.0
226,points,2.0,2.0
227,policies,13.0,5.0
228,policy,23.0,4.0
229,position,1.0,1.0
230,poverty,2.0,2.0
231,practices,8.0,9.0
232,preparation,1.0,5.0
233,president,8.0,1.0
234,priorities,5.0,7.0
235,priority,4.0,1.0
236,procedures,5.0,18.0
237,process,19.0,3.0
238,processes,7.0,3.0
239,products,25.0,2.0
240,programme,25.0,15.0
241,programmes,15.0,3.0
242,progress,12.0,7.0
243,project,19.0,1.0
244,projections,5.0,2.0
245,projects,31.0,2.0
246,promote,2.0,2.0
247,provide,3.0,8.0
248,providers,1.0,2.0
249,provides,1.0,6.0
250,provision,1.0,6.0
251,purposes,1.0,1.0
252,quality,11.0,1.0
253,recommendations,2.0,8.0
254,record,1.0,4.0
255,reduction,15.0,4.0
256,reference,1.0,13.0
257,regions,3.0,1.0
258,relation,2.0,12.0
259,report,111.0,14.0
260,reports,5.0,10.0
261,representation,2.0,1.0
262,request,1.0,1.0
263,resilience,2.0,2.0
264,resources,11.0,26.0
265,respect,2.0,1.0
266,respond,5.0,1.0
267,response,6.0,23.0
268,responses,1.0,1.0
269,responsibilities,2.0,1.0
270,result,2.0,1.0
271,results,2.0,1.0
272,review,12.0,4.0
273,risk,35.0,1.0
274,risks,23.0,1.0
275,roles,3.0,2.0
276,scope,2.0,4.0
277,sector,6.0,1.0
278,sector,6.0,2.0
279,security,33.0,2.0
280,services,15.0,1.0
281,sessions,6.0,9.0
282,share,13.0,1.0
283,source,9.0,3.0
284,sources,5.0,5.0
285,stakeholders,15.0,8.0
286,state,1.0,1.0
287,states,2.0,4.0
288,status,1.0,2.0
289,steps,2.0,2.0
290,structure,4.0,2.0
291,studies,2.0,3.0
292,support,12.0,44.0
293,system,10.0,1.0
294,systems,12.0,4.0
295,target,9.0,3.0
296,targets,6.0,3.0
297,technology,34.0,8.0
298,temperature,1.0,1.0
299,term,2.0,2.0
300,terms,2.0,4.0
301,themes,1.0,2.0
302,time,15.0,12.0
303,tools,1.0,5.0
304,towards,6.0,3.0
305,transfer,1.0,2.0
306,transformation,1.0,1.0
307,transition,55.0,2.0
308,transmission,1.0,1.0
309,transparency,6.0,12.0
310,transport,7.0,1.0
311,type,2.0,2.0
312,types,2.0,2.0
313,understanding,1.0,2.0
314,united,2.0,7.0
315,use,30.0,8.0
316,values,3.0,2.0
317,variety,3.0,1.0
318,vehicle,5.0,1.0
319,view,1.0,10.0
320,views,4.0,7.0
321,vulnerability,1.0,2.0
322,water,46.0,1.0
323,way,25.0,1.0
324,ways,10.0,2.0
325,wood,1.0,2.0
326,work,45.0,33.0
327,workforce,22.0,1.0
328,working,1.0,3.0
329,world,50.0,1.0
330,year,15.0,10.0
331,years,21.0,3.0
