,keyword,Frequency.12,Frequency
158,measures,2.0,24.0
159,meeting,1.0,51.0
160,meetings,1.0,3.0
161,member,2.0,4.0
162,members,6.0,11.0
163,methodologies,2.0,26.0
164,methodology,2.0,1.0
165,methods,8.0,2.0
166,metrics,17.0,6.0
167,mitigation,1.0,20.0
168,models,1.0,1.0
169,monitoring,1.0,1.0
170,move,1.0,1.0
171,name,1.0,1.0
172,national,4.0,3.0
173,nations,3.0,7.0
174,nature,1.0,2.0
175,needs,2.0,15.0
176,network,7.0,2.0
177,notes,2.0,8.0
178,number,10.0,3.0
179,office,4.0,2.0
180,operation,2.0,15.0
181,opportunities,19.0,1.0
182,options,3.0,3.0
183,order,1.0,6.0
184,organization,6.0,1.0
185,organizations,3.0,14.0
186,outcome,1.0,1.0
187,outcomes,4.0,1.0
188,page,3.0,2.0
189,paris,1.0,180.0
190,part,16.0,9.0
191,participation,2.0,2.0
192,parties,2.0,231.0
193,partner,1.0,2.0
194,partner,3.0,2.0
195,parts,2.0,2.0
196,party,1.0,34.0
197,peoples,2.0,2.0
198,period,2.0,3.0
199,periods,3.0,2.0
200,plan,8.0,4.0
201,planning,1.0,4.0
202,plans,1.0,16.0
203,point,1.0,12.0
204,policies,9.0,5.0
205,policy,28.0,4.0
206,position,3.0,1.0
207,poverty,1.0,2.0
208,practices,13.0,9.0
209,preparation,1.0,5.0
210,president,10.0,1.0
211,priorities,1.0,7.0
212,priority,3.0,1.0
213,procedures,3.0,18.0
214,process,18.0,3.0
215,processes,7.0,3.0
216,products,9.0,2.0
217,progress,17.0,7.0
218,project,22.0,1.0
219,projections,3.0,2.0
220,projects,15.0,2.0
221,promote,4.0,2.0
222,proposals,3.0,1.0
223,protocol,2.0,7.0
224,provide,1.0,8.0
225,providers,3.0,2.0
226,provision,1.0,6.0
227,provisions,1.0,5.0
228,public,6.0,1.0
229,purpose,2.0,1.0
230,purposes,3.0,1.0
231,qualifications,2.0,1.0
232,quality,11.0,1.0
233,recipient,1.0,1.0
234,recognition,2.0,3.0
235,recommendations,5.0,8.0
236,record,1.0,4.0
237,reduction,10.0,4.0
238,reference,1.0,13.0
239,relevant,2.0,1.0
240,report,32.0,14.0
241,reports,10.0,10.0
242,representation,4.0,1.0
243,resilience,3.0,2.0
244,resources,27.0,26.0
245,respect,3.0,1.0
246,respond,2.0,1.0
247,response,6.0,23.0
248,responses,1.0,1.0
249,responsibilities,1.0,1.0
250,responsiveness,1.0,1.0
251,result,3.0,1.0
252,results,21.0,1.0
253,review,3.0,4.0
254,risk,14.0,1.0
255,risks,25.0,1.0
256,scope,23.0,4.0
257,second,1.0,1.0
258,section,3.0,5.0
259,sector,2.0,1.0
260,sector,2.0,2.0
261,sectors,4.0,4.0
262,security,14.0,2.0
263,services,11.0,1.0
264,settlements,3.0,1.0
265,share,6.0,1.0
266,source,1.0,3.0
267,sources,6.0,5.0
268,stakeholders,18.0,8.0
269,state,2.0,1.0
270,states,5.0,4.0
271,status,2.0,2.0
272,steps,2.0,2.0
273,strategies,5.0,8.0
274,strengthen,2.0,1.0
275,support,16.0,44.0
276,system,12.0,1.0
277,systems,8.0,4.0
278,target,1.0,3.0
279,targets,3.0,3.0
280,technology,18.0,8.0
281,term,3.0,2.0
282,terms,6.0,4.0
283,time,4.0,12.0
284,tools,6.0,5.0
285,track,3.0,1.0
286,transfer,1.0,2.0
287,transformation,1.0,1.0
288,transition,8.0,2.0
289,transparency,8.0,12.0
290,transport,2.0,1.0
291,underlines,1.0,1.0
292,undertook,1.0,1.0
293,united,9.0,7.0
294,updates,1.0,2.0
295,use,16.0,8.0
296,values,5.0,2.0
297,variety,1.0,1.0
298,vehicle,2.0,1.0
299,version,2.0,3.0
300,view,1.0,10.0
301,water,71.0,1.0
302,way,25.0,1.0
303,ways,5.0,2.0
304,work,44.0,33.0
305,workforce,25.0,1.0
306,working,1.0,3.0
307,workshops,1.0,5.0
308,world,27.0,1.0
309,year,12.0,10.0
310,years,11.0,3.0
