,keyword,Frequency.18,Frequency
392,use,20.0,5.0
393,value,12.0,2.0
394,variety,5.0,2.0
395,vice,2.0,1.0
396,view,5.0,22.0
397,vision,3.0,2.0
398,voluntary,2.0,1.0
399,warning,1.0,1.0
400,ways,3.0,5.0
401,website,7.0,2.0
402,well,4.0,1.0
403,women,4.0,2.0
404,work,19.0,22.0
405,workforce,7.0,1.0
406,working,1.0,22.0
407,world,47.0,1.0
408,year,27.0,6.0
409,years,50.0,8.0
