,keyword,Frequency.12,Frequency
310,secretary,1.0,1.0
311,sector,8.0,3.0
312,security,3.0,1.0
313,september,1.0,1.0
314,services,10.0,1.0
315,share,4.0,3.0
316,society,3.0,2.0
317,solutions,2.0,1.0
318,source,7.0,1.0
319,sources,7.0,7.0
320,stakeholders,9.0,11.0
321,state,6.0,5.0
322,states,3.0,18.0
323,steps,3.0,2.0
324,strengthen,2.0,1.0
325,subsidiary,1.0,40.0
326,support,18.0,66.0
327,sustainable,1.0,1.0
328,system,20.0,2.0
329,systems,7.0,5.0
330,task,5.0,1.0
331,technologies,3.0,4.0
332,technology,6.0,44.0
333,term,3.0,2.0
334,terms,5.0,5.0
335,threat,2.0,3.0
336,time,18.0,17.0
337,times,3.0,1.0
338,tools,4.0,3.0
339,total,6.0,3.0
340,track,3.0,1.0
341,training,32.0,3.0
342,transmission,10.0,1.0
343,transparency,1.0,27.0
344,trust,1.0,1.0
345,types,2.0,1.0
346,understanding,2.0,3.0
347,undertakings,1.0,1.0
348,united,5.0,15.0
349,units,2.0,2.0
350,update,2.0,2.0
351,use,16.0,5.0
352,value,2.0,2.0
353,variety,2.0,2.0
354,verification,7.0,3.0
355,vice,5.0,1.0
356,view,1.0,22.0
357,vision,5.0,2.0
358,voluntary,4.0,1.0
359,website,1.0,2.0
360,well,1.0,1.0
361,women,8.0,2.0
362,work,48.0,22.0
363,workforce,34.0,1.0
364,working,2.0,22.0
365,world,28.0,1.0
366,year,18.0,6.0
367,years,37.0,8.0
368,york,1.0,3.0
369,zone,3.0,2.0
