,keyword,Frequency.13,Frequency
0,ability,2.0,2.0
1,access,4.0,9.0
2,accordance,3.0,27.0
3,accounting,1.0,4.0
4,accuracy,2.0,2.0
5,achieve,2.0,1.0
6,action,1.0,43.0
7,actions,4.0,52.0
8,activities,15.0,16.0
9,activity,1.0,1.0
10,addition,3.0,3.0
11,advice,2.0,16.0
12,africa,2.0,1.0
13,agencies,1.0,3.0
14,aim,1.0,4.0
15,amount,1.0,1.0
16,application,2.0,2.0
17,approach,6.0,1.0
18,april,1.0,6.0
19,area,3.0,2.0
20,areas,7.0,3.0
21,aspects,3.0,1.0
22,assessment,8.0,8.0
23,assessments,3.0,5.0
24,attention,1.0,2.0
25,authority,3.0,2.0
26,awareness,3.0,5.0
27,barriers,2.0,1.0
28,basis,1.0,16.0
29,behalf,2.0,1.0
30,biodiversity,5.0,1.0
31,body,1.0,31.0
32,build,1.0,1.0
33,building,4.0,3.0
34,capabilities,3.0,6.0
35,capacity,4.0,12.0
36,carbon,4.0,2.0
37,case,1.0,1.0
38,certification,3.0,1.0
39,change,2.0,52.0
40,children,1.0,2.0
41,climate,3.0,62.0
42,commitment,7.0,1.0
43,communications,1.0,5.0
44,communities,22.0,6.0
45,competence,1.0,4.0
46,compliance,1.0,2.0
47,comprehensive,2.0,2.0
48,concern,1.0,4.0
49,concerns,1.0,1.0
50,conditions,2.0,1.0
51,conduct,6.0,3.0
52,conference,1.0,120.0
53,consistency,3.0,5.0
54,consumption,1.0,1.0
55,continuation,1.0,2.0
56,contributions,1.0,44.0
57,costs,2.0,2.0
58,countries,7.0,23.0
59,country,2.0,70.0
60,cover,2.0,1.0
61,creation,2.0,1.0
62,cycle,4.0,2.0
63,damage,1.0,7.0
64,date,6.0,11.0
65,day,1.0,6.0
66,december,1.0,2.0
67,decision,2.0,32.0
68,decisions,1.0,17.0
69,delivery,1.0,2.0
70,demonstration,1.0,1.0
71,deployment,1.0,2.0
72,design,2.0,1.0
73,development,17.0,46.0
74,document,2.0,1.0
75,earth,1.0,1.0
76,economies,4.0,1.0
77,ecosystems,1.0,1.0
78,education,8.0,4.0
79,effort,1.0,2.0
80,efforts,4.0,40.0
81,emission,1.0,18.0
82,emissions,7.0,29.0
83,energy,29.0,3.0
84,engagement,9.0,2.0
85,engagements,1.0,1.0
86,english,1.0,1.0
87,enhance,1.0,18.0
88,entities,1.0,9.0
89,entity,1.0,1.0
90,entry,1.0,5.0
91,environment,18.0,6.0
92,equality,1.0,2.0
93,equity,1.0,6.0
94,events,2.0,5.0
95,executive,1.0,9.0
96,experience,3.0,4.0
97,facilities,1.0,1.0
98,facility,1.0,6.0
99,findings,1.0,1.0
100,force,2.0,9.0
101,foster,1.0,1.0
102,foundation,2.0,1.0
103,framework,1.0,20.0
104,fund,4.0,6.0
105,further,1.0,1.0
106,gaps,2.0,3.0
107,gas,19.0,19.0
108,global,8.0,7.0
109,goal,1.0,10.0
110,goals,1.0,1.0
111,government,3.0,1.0
112,greenhouse,2.0,21.0
113,group,3.0,24.0
114,growth,7.0,1.0
115,guidance,4.0,22.0
116,guidelines,6.0,15.0
117,health,32.0,3.0
118,humankind,2.0,2.0
119,identify,1.0,3.0
120,identifying,1.0,2.0
121,impact,4.0,2.0
122,impacts,11.0,10.0
123,implementation,4.0,84.0
124,importance,2.0,16.0
125,improvement,6.0,2.0
126,increase,4.0,7.0
127,inform,1.0,4.0
128,information,18.0,43.0
129,initiative,10.0,5.0
130,initiatives,4.0,7.0
131,input,1.0,2.0
132,integrity,3.0,6.0
133,international,4.0,9.0
134,inventory,2.0,2.0
135,island,2.0,4.0
136,issues,4.0,1.0
137,jobs,6.0,1.0
138,lead,3.0,3.0
139,lessons,2.0,7.0
140,level,3.0,9.0
141,levels,2.0,15.0
142,liability,2.0,1.0
143,livelihoods,2.0,2.0
144,loss,2.0,7.0
145,maintenance,1.0,1.0
146,manage,3.0,1.0
147,management,35.0,7.0
148,manner,2.0,12.0
149,may,2.0,3.0
150,measures,2.0,9.0
151,meetings,1.0,11.0
152,member,2.0,15.0
153,methodology,2.0,2.0
154,methods,1.0,1.0
155,metrics,9.0,1.0
156,move,2.0,1.0
157,nations,2.0,14.0
158,nature,2.0,2.0
159,needs,3.0,14.0
160,new,2.0,3.0
