,keyword,Frequency.57,Frequency
0,accordance,2.0,27.0
1,account,1.0,29.0
2,accounting,6.0,4.0
3,achieve,1.0,1.0
4,act,2.0,2.0
5,action,1.0,43.0
6,actions,3.0,52.0
7,activities,18.0,16.0
8,addition,10.0,3.0
9,address,2.0,5.0
10,adoption,2.0,33.0
11,africa,8.0,1.0
12,agencies,1.0,3.0
13,agenda,3.0,5.0
14,agreements,1.0,2.0
15,aim,1.0,4.0
16,america,6.0,1.0
17,analysis,2.0,1.0
18,application,2.0,2.0
19,approach,8.0,1.0
20,approval,3.0,9.0
21,april,7.0,6.0
22,area,8.0,2.0
23,areas,15.0,3.0
24,aspects,3.0,1.0
25,assessment,13.0,8.0
26,assessments,4.0,5.0
27,assistance,1.0,4.0
28,authorities,4.0,2.0
29,authority,1.0,2.0
30,availability,3.0,1.0
31,awareness,7.0,5.0
32,benefit,3.0,1.0
33,benefits,1.0,5.0
34,biodiversity,7.0,1.0
35,body,1.0,31.0
36,building,7.0,3.0
37,capabilities,4.0,6.0
38,capacity,3.0,12.0
39,carbon,9.0,2.0
40,cases,1.0,1.0
41,categories,1.0,2.0
42,cent,1.0,2.0
43,centre,8.0,5.0
44,certification,3.0,1.0
45,challenge,1.0,1.0
46,challenges,1.0,2.0
47,change,8.0,52.0
48,channels,1.0,1.0
49,children,4.0,2.0
50,clarity,1.0,7.0
51,climate,5.0,62.0
52,collaboration,1.0,2.0
53,collective,1.0,1.0
54,commitment,8.0,1.0
55,committee,1.0,31.0
56,communicate,1.0,5.0
57,communication,1.0,7.0
58,communications,1.0,5.0
59,communities,10.0,6.0
60,compensation,1.0,1.0
61,competence,1.0,4.0
62,completeness,1.0,2.0
63,compliance,5.0,2.0
64,concept,2.0,1.0
65,concern,2.0,4.0
66,concerns,4.0,1.0
67,conditions,1.0,1.0
68,conduct,5.0,3.0
69,conference,3.0,120.0
70,conservation,15.0,3.0
71,conserve,1.0,1.0
72,consistency,2.0,5.0
73,consumption,5.0,1.0
74,contents,2.0,1.0
75,contribution,2.0,23.0
76,cooperation,1.0,11.0
77,countries,3.0,23.0
78,country,3.0,70.0
79,creation,1.0,1.0
80,criteria,1.0,1.0
81,cycle,2.0,2.0
82,date,1.0,11.0
83,december,6.0,2.0
84,decision,1.0,32.0
85,delivery,1.0,2.0
86,deployment,1.0,2.0
87,design,4.0,1.0
88,development,60.0,46.0
89,document,3.0,1.0
90,durban,2.0,5.0
91,education,7.0,4.0
92,effect,1.0,6.0
93,effects,1.0,10.0
94,effort,4.0,2.0
95,efforts,19.0,40.0
96,emergency,7.0,1.0
97,emission,2.0,18.0
98,emissions,15.0,29.0
99,encouraging,1.0,1.0
100,energy,51.0,3.0
101,energy,1.0,3.0
102,engagement,3.0,2.0
103,engagements,2.0,1.0
104,english,2.0,1.0
105,enhance,6.0,18.0
106,enhanced,3.0,4.0
107,enhancement,2.0,5.0
108,entities,1.0,9.0
109,entity,2.0,1.0
110,environment,22.0,6.0
111,equity,3.0,6.0
112,establishment,1.0,1.0
113,event,2.0,3.0
114,events,1.0,5.0
115,exchange,2.0,3.0
116,execution,2.0,1.0
117,executive,8.0,9.0
118,experience,5.0,4.0
119,experiences,1.0,8.0
120,experts,1.0,1.0
121,facilities,19.0,1.0
122,facility,1.0,6.0
123,features,2.0,1.0
124,fields,3.0,1.0
125,finance,1.0,15.0
126,financial,7.0,10.0
127,findings,1.0,1.0
128,framework,11.0,20.0
129,frequency,1.0,1.0
130,function,1.0,1.0
131,functions,2.0,8.0
132,gaps,1.0,3.0
133,gas,83.0,19.0
134,gases,1.0,5.0
135,gender,1.0,1.0
136,general,2.0,1.0
137,global,6.0,7.0
138,governance,13.0,1.0
139,government,4.0,1.0
140,greenhouse,3.0,21.0
141,group,33.0,24.0
142,groups,1.0,4.0
143,growth,19.0,1.0
144,guidance,3.0,22.0
145,guidelines,9.0,15.0
146,half,1.0,1.0
147,health,54.0,3.0
148,host,5.0,2.0
149,impact,2.0,2.0
150,impacts,1.0,10.0
151,implementation,13.0,84.0
152,importance,3.0,16.0
153,improvement,2.0,2.0
154,increase,1.0,7.0
155,information,8.0,43.0
156,initiative,5.0,5.0
157,initiatives,8.0,7.0
158,institutions,2.0,9.0
159,integrity,10.0,6.0
160,international,12.0,9.0
161,interventions,2.0,2.0
162,introduction,1.0,1.0
163,issue,2.0,1.0
164,issues,6.0,1.0
165,january,2.0,1.0
166,jobs,2.0,1.0
167,knowledge,6.0,8.0
168,launch,1.0,1.0
169,lessons,1.0,7.0
170,level,3.0,9.0
171,levels,8.0,15.0
172,liability,1.0,1.0
173,line,6.0,2.0
174,loss,2.0,7.0
175,maintenance,5.0,1.0
176,manage,2.0,1.0
177,management,52.0,7.0
178,manner,4.0,12.0
179,march,3.0,1.0
180,matters,2.0,7.0
181,means,2.0,1.0
182,measures,6.0,9.0
183,mechanism,1.0,31.0
184,mechanisms,3.0,1.0
185,meet,3.0,1.0
186,member,2.0,15.0
187,members,6.0,2.0
188,methodology,3.0,2.0
189,mitigation,3.0,50.0
190,months,7.0,3.0
191,nations,2.0,14.0
192,nature,1.0,2.0
193,needs,7.0,14.0
194,new,3.0,3.0
195,note,3.0,1.0
196,number,4.0,2.0
197,online,2.0,1.0
198,operation,2.0,5.0
199,operations,40.0,1.0
200,opportunities,7.0,9.0
201,opportunity,2.0,2.0
202,options,1.0,4.0
203,order,1.0,15.0
204,ownership,1.0,2.0
205,page,6.0,1.0
206,panel,2.0,5.0
207,part,1.0,4.0
208,participants,1.0,1.0
209,participation,3.0,9.0
210,party,1.0,44.0
211,people,5.0,4.0
212,performance,24.0,1.0
213,period,23.0,9.0
214,persons,1.0,2.0
215,place,3.0,1.0
216,places,1.0,1.0
217,plan,1.0,1.0
218,planning,3.0,3.0
219,plans,5.0,10.0
220,platform,1.0,5.0
221,policies,6.0,19.0
222,policy,4.0,5.0
223,position,1.0,1.0
224,practice,1.0,1.0
225,practices,25.0,20.0
226,preparedness,2.0,1.0
227,president,5.0,4.0
228,presidents,1.0,1.0
229,principles,1.0,1.0
230,priorities,1.0,11.0
231,priority,1.0,2.0
232,procedure,2.0,1.0
233,procedures,5.0,25.0
234,process,24.0,26.0
235,processes,3.0,6.0
236,production,35.0,3.0
237,programme,14.0,5.0
238,programmes,12.0,3.0
