,keyword,Frequency.46,Frequency
0,access,10.0,8.0
1,accessibility,2.0,1.0
2,accordance,2.0,36.0
3,account,1.0,14.0
4,accounting,1.0,10.0
5,achievement,2.0,1.0
6,act,3.0,2.0
7,action,6.0,15.0
8,actions,4.0,26.0
9,activities,12.0,14.0
10,activity,1.0,3.0
11,acts,2.0,1.0
12,adaptation,2.0,143.0
13,address,5.0,3.0
14,adoption,1.0,6.0
15,agencies,3.0,4.0
16,agreement,3.0,179.0
17,agriculture,1.0,2.0
18,analysis,5.0,1.0
19,application,2.0,4.0
20,approach,4.0,7.0
21,april,6.0,3.0
22,areas,26.0,3.0
23,arrangements,1.0,7.0
24,aspects,3.0,1.0
25,aspirations,1.0,1.0
26,assessment,3.0,2.0
27,availability,2.0,7.0
28,awareness,14.0,2.0
29,balance,1.0,5.0
30,basis,9.0,12.0
31,beneficiaries,1.0,1.0
32,bodies,4.0,22.0
33,body,2.0,12.0
34,building,5.0,1.0
35,capabilities,1.0,1.0
36,capability,2.0,2.0
37,capacity,20.0,9.0
38,carry,1.0,1.0
39,case,5.0,3.0
40,categories,2.0,7.0
41,centre,6.0,2.0
42,chairs,1.0,2.0
43,challenges,5.0,2.0
44,change,9.0,18.0
45,changes,2.0,4.0
46,channels,3.0,2.0
47,check,2.0,1.0
48,choice,2.0,1.0
49,climate,14.0,31.0
50,collaboration,1.0,8.0
51,committee,9.0,38.0
52,communicate,1.0,1.0
53,communication,4.0,36.0
54,communications,2.0,32.0
55,communities,7.0,1.0
56,compliance,13.0,1.0
57,concern,2.0,1.0
58,concerns,9.0,1.0
59,conference,1.0,53.0
60,connections,5.0,2.0
61,considerations,3.0,2.0
62,construction,5.0,1.0
63,consultation,1.0,1.0
64,contain,1.0,1.0
65,content,4.0,4.0
66,contribute,1.0,1.0
67,contribution,5.0,32.0
68,contributions,3.0,50.0
69,convention,2.0,16.0
70,conventions,1.0,1.0
71,countries,1.0,28.0
72,country,31.0,41.0
73,coverage,1.0,3.0
74,creation,3.0,1.0
75,data,23.0,5.0
76,date,2.0,3.0
77,days,3.0,2.0
78,decision,1.0,103.0
79,decisions,3.0,11.0
80,deliberations,1.0,2.0
81,development,52.0,15.0
82,disaster,5.0,1.0
83,dissemination,1.0,1.0
84,disturbances,1.0,2.0
85,diversification,3.0,8.0
86,document,4.0,5.0
87,domestic,1.0,1.0
88,economic,9.0,1.0
89,economy,2.0,1.0
90,education,5.0,1.0
91,efficiency,26.0,1.0
92,effort,9.0,2.0
93,efforts,9.0,17.0
94,emission,26.0,3.0
95,emissions,31.0,26.0
96,end,7.0,1.0
97,energy,143.0,2.0
98,enhance,5.0,6.0
99,entities,1.0,11.0
100,environment,124.0,3.0
101,eradication,1.0,2.0
102,event,4.0,2.0
103,events,7.0,2.0
104,exchange,1.0,3.0
105,executive,4.0,2.0
106,experience,4.0,4.0
107,facilitate,2.0,7.0
108,facility,4.0,3.0
109,fairness,2.0,1.0
110,fields,1.0,1.0
111,financial,5.0,8.0
112,following,1.0,1.0
113,format,1.0,2.0
114,forum,2.0,12.0
115,framework,5.0,6.0
116,functions,2.0,9.0
117,fund,6.0,10.0
118,gas,70.0,10.0
119,gases,1.0,1.0
120,general,9.0,1.0
121,global,13.0,4.0
122,goal,2.0,3.0
123,goals,4.0,4.0
124,good,1.0,1.0
125,green,8.0,2.0
126,greenhouse,5.0,10.0
127,group,6.0,16.0
128,groups,2.0,4.0
129,growth,18.0,1.0
130,guidance,1.0,38.0
131,guidelines,21.0,7.0
132,help,4.0,1.0
133,ideas,2.0,1.0
134,identification,2.0,3.0
135,impact,9.0,7.0
136,impacts,5.0,14.0
137,implementation,3.0,54.0
138,importance,9.0,5.0
139,incentives,1.0,1.0
140,inclusion,3.0,1.0
141,increase,5.0,3.0
142,indicator,1.0,1.0
143,industry,20.0,1.0
144,information,13.0,82.0
145,initiatives,23.0,1.0
146,input,2.0,2.0
147,institutions,3.0,6.0
148,integrate,1.0,1.0
149,integration,3.0,1.0
150,integrity,10.0,2.0
151,interface,1.0,2.0
152,internet,1.0,4.0
153,interventions,5.0,2.0
154,inventory,1.0,4.0
155,investments,1.0,1.0
156,island,2.0,1.0
157,issue,1.0,1.0
158,issues,24.0,1.0
159,knowledge,1.0,5.0
160,language,1.0,2.0
161,languages,1.0,2.0
162,level,13.0,2.0
163,levels,8.0,7.0
164,limit,2.0,1.0
165,line,5.0,11.0
166,look,1.0,1.0
167,maintenance,8.0,1.0
168,management,61.0,2.0
169,manner,6.0,2.0
170,march,3.0,1.0
171,matter,2.0,5.0
172,matters,3.0,28.0
173,measures,21.0,24.0
174,mechanism,7.0,8.0
175,meeting,6.0,51.0
176,meetings,4.0,3.0
177,members,2.0,11.0
178,methodology,3.0,1.0
179,methods,2.0,2.0
180,mitigation,11.0,20.0
181,model,1.0,1.0
182,models,3.0,1.0
183,monitoring,5.0,1.0
184,move,1.0,1.0
185,national,20.0,3.0
186,nations,3.0,7.0
187,nature,2.0,2.0
188,ndc,1.0,4.0
189,ndcs,1.0,7.0
190,need,3.0,2.0
191,needs,10.0,15.0
192,network,22.0,2.0
193,note,3.0,8.0
194,number,25.0,3.0
195,obligations,1.0,1.0
196,office,1.0,2.0
197,operation,6.0,15.0
198,opportunities,12.0,1.0
199,options,7.0,3.0
200,order,6.0,6.0
201,organization,9.0,1.0
202,outcome,2.0,1.0
203,page,11.0,2.0
204,panel,1.0,7.0
205,paper,5.0,1.0
206,paris,4.0,180.0
207,part,13.0,9.0
208,participation,4.0,2.0
209,partner,1.0,2.0
210,parts,1.0,2.0
211,party,6.0,34.0
212,percentage,1.0,1.0
213,period,2.0,3.0
214,plan,6.0,4.0
215,planning,4.0,4.0
216,plans,4.0,16.0
217,platform,2.0,3.0
218,point,2.0,12.0
219,points,7.0,2.0
220,policies,8.0,5.0
221,policy,35.0,4.0
222,portal,1.0,2.0
223,position,3.0,1.0
224,poverty,2.0,2.0
225,practices,24.0,9.0
226,prepare,1.0,4.0
227,president,2.0,1.0
228,principle,10.0,1.0
229,priorities,1.0,7.0
230,priority,2.0,1.0
231,procedures,6.0,18.0
232,process,30.0,3.0
