,keyword,Frequency.27,Frequency
390,record,3.0,1.0
391,records,1.0,1.0
392,recovery,15.0,1.0
393,reduction,12.0,1.0
394,reductions,1.0,32.0
395,reference,1.0,4.0
396,refers,2.0,5.0
397,regard,2.0,2.0
398,region,3.0,1.0
399,regions,1.0,2.0
400,register,1.0,1.0
401,regular,1.0,1.0
402,relation,2.0,19.0
403,relevant,2.0,9.0
404,replacement,1.0,3.0
405,report,61.0,32.0
406,reporting,37.0,11.0
407,reports,8.0,13.0
408,representation,2.0,3.0
409,requests,1.0,24.0
410,requirements,24.0,34.0
411,research,21.0,2.0
412,resilience,4.0,2.0
413,resolves,1.0,3.0
414,resources,13.0,17.0
415,respect,9.0,12.0
416,respond,1.0,4.0
417,response,12.0,8.0
418,responsibilities,7.0,6.0
419,result,2.0,1.0
420,retirement,3.0,1.0
421,review,5.0,42.0
422,reviews,6.0,5.0
423,rights,35.0,18.0
424,risk,48.0,4.0
425,robust,1.0,3.0
426,role,26.0,8.0
427,round,1.0,1.0
428,rules,13.0,27.0
429,scale,2.0,4.0
430,scenario,8.0,2.0
431,science,5.0,5.0
432,scientific,1.0,15.0
433,sector,42.0,10.0
434,sectors,2.0,6.0
435,selection,1.0,1.0
436,service,15.0,1.0
437,services,25.0,2.0
438,sessions,7.0,2.0
439,set,1.0,1.0
440,share,10.0,22.0
441,sink,1.0,2.0
442,situations,1.0,8.0
443,society,8.0,8.0
444,solutions,10.0,1.0
445,source,6.0,1.0
446,sources,12.0,14.0
447,specific,8.0,1.0
448,specifications,3.0,1.0
449,stakeholder,23.0,1.0
450,stakeholders,71.0,16.0
451,standards,37.0,3.0
452,standing,2.0,2.0
453,state,10.0,3.0
454,statement,7.0,1.0
455,states,4.0,7.0
456,strategies,7.0,5.0
457,strategy,24.0,6.0
458,strengthen,2.0,3.0
459,stringent,1.0,1.0
460,studies,6.0,1.0
461,subsidiary,2.0,19.0
462,supervisory,1.0,80.0
463,support,9.0,33.0
464,sustainability,1.0,1.0
465,sustainability,80.0,1.0
466,systems,19.0,2.0
467,takes,1.0,5.0
468,target,2.0,3.0
469,targets,25.0,2.0
470,team,9.0,7.0
471,teams,5.0,1.0
472,technical,1.0,1.0
473,technologies,14.0,3.0
474,technology,35.0,14.0
475,temperature,4.0,13.0
476,term,2.0,9.0
477,terms,7.0,7.0
478,themes,1.0,1.0
479,time,20.0,6.0
480,tonne,5.0,1.0
481,tonnes,8.0,2.0
482,tool,1.0,1.0
483,total,29.0,1.0
484,towards,31.0,40.0
485,trajectory,1.0,4.0
486,transaction,2.0,1.0
487,transactions,6.0,1.0
488,transfer,1.0,27.0
489,transition,32.0,14.0
490,transparency,7.0,24.0
491,transparent,4.0,1.0
492,trust,7.0,5.0
493,type,6.0,2.0
494,uncertainty,1.0,2.0
495,undertaken,1.0,4.0
496,united,4.0,4.0
497,university,1.0,1.0
498,use,22.0,32.0
499,users,3.0,2.0
500,validation,1.0,6.0
501,value,53.0,1.0
502,verification,1.0,5.0
503,view,5.0,6.0
504,volume,4.0,1.0
505,voting,1.0,1.0
506,vulnerabilities,1.0,1.0
507,way,3.0,2.0
508,ways,1.0,4.0
509,weather,2.0,2.0
510,weeks,1.0,2.0
511,women,17.0,10.0
512,work,22.0,45.0
513,workforce,43.0,4.0
514,working,3.0,3.0
515,workshop,1.0,4.0
516,workshops,6.0,1.0
517,world,21.0,3.0
518,year,83.0,28.0
519,years,54.0,11.0
520,youth,3.0,3.0
521,zero,3.0,1.0
