,keyword,Frequency.45,Frequency
0,ability,2.0,2.0
1,access,6.0,9.0
2,accordance,3.0,27.0
3,account,2.0,29.0
4,accounting,4.0,4.0
5,achievement,1.0,4.0
6,act,4.0,2.0
7,action,22.0,43.0
8,actions,6.0,52.0
9,activities,25.0,16.0
10,activity,4.0,1.0
11,adaptation,6.0,81.0
12,addition,18.0,3.0
13,address,4.0,5.0
14,adoption,5.0,33.0
15,agencies,2.0,3.0
16,agency,4.0,2.0
17,agenda,1.0,5.0
18,agreement,6.0,246.0
19,agreements,7.0,2.0
20,aim,7.0,4.0
21,ambition,6.0,12.0
22,amount,5.0,1.0
23,analysis,14.0,1.0
24,application,1.0,2.0
25,appreciation,1.0,1.0
26,approach,15.0,1.0
27,approaches,3.0,19.0
28,april,1.0,6.0
29,area,13.0,2.0
30,areas,30.0,3.0
31,areas,1.0,3.0
32,arrangements,1.0,16.0
33,aspects,9.0,1.0
34,assess,3.0,2.0
35,assessment,7.0,8.0
36,assessments,10.0,5.0
37,assistance,1.0,4.0
38,attention,1.0,2.0
39,authorities,1.0,2.0
40,authority,10.0,2.0
41,availability,2.0,1.0
42,awareness,17.0,5.0
43,balance,3.0,4.0
44,barriers,1.0,1.0
45,baselines,1.0,1.0
46,basis,10.0,16.0
47,behalf,3.0,1.0
48,being,1.0,1.0
49,benefit,3.0,1.0
50,benefits,10.0,5.0
51,biodiversity,20.0,1.0
52,body,1.0,31.0
53,build,3.0,1.0
54,building,12.0,3.0
55,capabilities,1.0,6.0
56,capacities,2.0,6.0
57,capacity,15.0,12.0
58,carbon,24.0,2.0
59,case,2.0,1.0
60,cases,5.0,1.0
61,categories,2.0,2.0
62,centre,13.0,5.0
63,ceremony,1.0,2.0
64,certification,1.0,1.0
65,challenge,14.0,1.0
66,challenges,24.0,2.0
67,change,104.0,52.0
68,children,4.0,2.0
69,cities,9.0,2.0
70,climate,70.0,62.0
71,collaboration,7.0,2.0
72,commitment,9.0,1.0
73,committee,10.0,31.0
74,communication,13.0,7.0
75,communications,2.0,5.0
76,communities,14.0,6.0
77,completeness,3.0,2.0
78,compliance,9.0,2.0
79,component,3.0,1.0
80,concept,2.0,1.0
81,concern,3.0,4.0
82,conditions,10.0,1.0
83,conduct,6.0,3.0
84,conference,8.0,120.0
85,conjunction,1.0,8.0
86,conservation,5.0,3.0
87,consideration,1.0,29.0
88,considers,2.0,2.0
89,consistency,7.0,5.0
90,constraints,1.0,1.0
91,consultation,2.0,4.0
92,consumption,31.0,1.0
93,contents,1.0,1.0
94,context,18.0,8.0
95,continuity,1.0,1.0
96,contribute,1.0,1.0
97,contributes,1.0,1.0
98,contribution,22.0,23.0
99,contributions,2.0,44.0
100,convention,5.0,84.0
101,cooperation,8.0,11.0
102,coordination,1.0,6.0
103,countries,15.0,23.0
104,country,28.0,70.0
105,cover,3.0,1.0
106,coverage,2.0,1.0
107,creation,11.0,1.0
108,criteria,4.0,1.0
109,cultures,2.0,1.0
110,cycle,12.0,2.0
111,damage,4.0,7.0
112,date,11.0,11.0
113,day,9.0,6.0
114,december,5.0,2.0
115,decision,4.0,32.0
116,decisions,1.0,17.0
117,decrease,13.0,1.0
118,definitions,1.0,1.0
119,delivery,3.0,2.0
120,demonstrate,1.0,2.0
121,deployment,1.0,2.0
122,design,6.0,1.0
123,detail,2.0,1.0
124,development,157.0,46.0
125,disabilities,1.0,2.0
126,displacement,1.0,1.0
127,diversification,15.0,3.0
128,document,3.0,1.0
129,documents,2.0,1.0
130,doha,13.0,1.0
131,draft,2.0,3.0
132,durban,1.0,5.0
133,economies,2.0,1.0
134,ecosystems,4.0,1.0
135,education,18.0,4.0
136,effect,4.0,6.0
137,effectiveness,2.0,5.0
138,effects,6.0,10.0
139,effort,9.0,2.0
140,efforts,28.0,40.0
141,emergency,41.0,1.0
142,emission,25.0,18.0
143,emissions,117.0,29.0
144,encourages,1.0,3.0
145,encouraging,1.0,1.0
146,energy,216.0,3.0
147,engagement,15.0,2.0
148,english,1.0,1.0
149,enhance,12.0,18.0
150,enhanced,1.0,4.0
151,enhancement,1.0,5.0
152,entity,4.0,1.0
153,entry,1.0,5.0
154,environment,53.0,6.0
155,equality,4.0,2.0
156,establishment,2.0,1.0
157,event,5.0,3.0
158,events,15.0,5.0
159,exchange,3.0,3.0
160,executive,5.0,9.0
161,experience,3.0,4.0
162,expert,1.0,8.0
163,experts,1.0,1.0
164,expiry,2.0,1.0
165,extent,1.0,2.0
166,facilitate,4.0,4.0
167,facilities,31.0,1.0
168,facility,10.0,6.0
169,features,1.0,1.0
170,february,3.0,1.0
