,keyword,Frequency.33,Frequency
91,concept,4.0,1.0
92,concern,4.0,4.0
93,concerns,3.0,1.0
94,conditions,39.0,1.0
95,conduct,12.0,3.0
96,conference,15.0,120.0
97,confidence,2.0,1.0
98,consensus,1.0,1.0
99,conservation,16.0,3.0
100,consideration,5.0,29.0
101,consultation,1.0,4.0
102,consumption,38.0,1.0
103,contains,2.0,2.0
104,contents,3.0,1.0
105,context,7.0,8.0
106,contribute,1.0,1.0
107,contribution,5.0,23.0
108,contributions,4.0,44.0
109,convention,3.0,84.0
110,cooperation,96.0,11.0
111,coordination,1.0,6.0
112,costs,12.0,2.0
113,countries,5.0,23.0
114,country,7.0,70.0
115,cover,1.0,1.0
116,coverage,5.0,1.0
117,creation,13.0,1.0
118,criteria,8.0,1.0
119,cultures,1.0,1.0
120,cycle,4.0,2.0
121,damage,9.0,7.0
122,date,5.0,11.0
123,day,11.0,6.0
124,december,8.0,2.0
125,decent,1.0,1.0
126,decision,8.0,32.0
127,decisions,9.0,17.0
128,decrease,10.0,1.0
129,define,2.0,1.0
130,delivery,3.0,2.0
131,demonstrate,1.0,2.0
132,demonstration,1.0,1.0
133,deposit,1.0,2.0
134,design,17.0,1.0
135,detail,6.0,1.0
136,development,323.0,46.0
137,dialogue,1.0,3.0
138,disaster,1.0,1.0
139,dissemination,1.0,3.0
140,diversification,1.0,3.0
141,document,9.0,1.0
142,documents,20.0,1.0
143,draft,4.0,3.0
144,duplication,1.0,2.0
145,ecosystems,1.0,1.0
146,education,29.0,4.0
147,effect,16.0,6.0
148,effectiveness,2.0,5.0
149,effects,2.0,10.0
150,effort,3.0,2.0
151,efforts,8.0,40.0
152,elaboration,4.0,2.0
153,emergency,48.0,1.0
154,emission,2.0,18.0
155,emissions,59.0,29.0
156,energy,147.0,3.0
157,engagement,32.0,2.0
158,engagements,2.0,1.0
159,engaging,1.0,1.0
160,enhance,4.0,18.0
161,enhanced,1.0,4.0
162,enhancement,2.0,5.0
163,entities,9.0,9.0
164,entity,2.0,1.0
165,entry,2.0,5.0
166,environment,34.0,6.0
167,equity,5.0,6.0
168,event,12.0,3.0
169,events,36.0,5.0
170,examination,2.0,5.0
171,exchange,6.0,3.0
172,execution,2.0,1.0
173,executive,5.0,9.0
174,exercise,4.0,4.0
175,expenses,20.0,1.0
176,experience,7.0,4.0
177,expert,2.0,8.0
178,experts,10.0,1.0
179,explanation,1.0,1.0
180,extension,1.0,1.0
181,extent,2.0,2.0
182,facilitate,1.0,4.0
183,facilities,105.0,1.0
184,facility,10.0,6.0
185,features,5.0,1.0
186,february,3.0,1.0
187,fields,34.0,1.0
188,finance,3.0,15.0
189,financial,10.0,10.0
190,financing,12.0,1.0
191,findings,4.0,1.0
192,flexibility,1.0,7.0
193,floor,1.0,1.0
194,force,2.0,9.0
195,format,1.0,2.0
196,forms,5.0,1.0
197,forum,4.0,1.0
198,foster,2.0,1.0
199,foundation,9.0,1.0
200,framework,17.0,20.0
201,frequency,1.0,1.0
202,function,1.0,1.0
203,functions,3.0,8.0
204,fund,18.0,6.0
205,funds,18.0,1.0
206,further,2.0,1.0
207,gaps,1.0,3.0
208,gas,227.0,19.0
209,gases,1.0,5.0
210,gender,4.0,1.0
211,general,17.0,1.0
212,global,9.0,7.0
213,goal,9.0,10.0
214,goals,19.0,1.0
215,governance,36.0,1.0
216,government,41.0,1.0
217,greenhouse,19.0,21.0
218,group,44.0,24.0
219,groups,12.0,4.0
220,growth,17.0,1.0
221,guidance,6.0,22.0
222,guidelines,27.0,15.0
223,half,1.0,1.0
224,headquarters,2.0,1.0
225,health,147.0,3.0
226,hereinafter,12.0,2.0
227,host,1.0,2.0
228,identify,4.0,3.0
229,impact,26.0,2.0
230,impacts,20.0,10.0
231,implementation,99.0,84.0
232,implications,1.0,1.0
233,importance,3.0,16.0
234,improve,3.0,1.0
235,improvement,44.0,2.0
236,include,1.0,2.0
237,increase,22.0,7.0
238,inform,1.0,4.0
239,information,106.0,43.0
240,initiative,6.0,5.0
241,initiatives,7.0,7.0
242,innovation,29.0,1.0
243,input,1.0,2.0
244,institutions,8.0,9.0
245,instrument,1.0,2.0
246,insurance,30.0,3.0
247,integration,3.0,12.0
248,integrity,7.0,6.0
249,international,36.0,9.0
250,introduction,11.0,1.0
251,inventory,1.0,2.0
252,island,3.0,4.0
253,issue,2.0,1.0
254,issues,53.0,1.0
255,january,6.0,1.0
256,jobs,8.0,1.0
257,knowledge,10.0,8.0
258,launch,1.0,1.0
259,lead,1.0,3.0
260,least,1.0,4.0
261,lessons,1.0,7.0
262,level,45.0,9.0
263,levels,7.0,15.0
264,liability,1.0,1.0
265,limitation,1.0,1.0
266,line,16.0,2.0
267,loss,3.0,7.0
268,losses,3.0,1.0
269,maintain,1.0,1.0
270,maintenance,13.0,1.0
271,make,1.0,1.0
272,manage,2.0,1.0
273,management,248.0,7.0
274,map,6.0,1.0
275,march,3.0,1.0
276,matter,2.0,2.0
277,matters,4.0,7.0
278,may,4.0,3.0
279,means,4.0,1.0
280,measurement,1.0,2.0
281,measures,36.0,9.0
282,mechanism,4.0,31.0
283,mechanisms,13.0,1.0
284,meet,1.0,1.0
285,meeting,22.0,75.0
286,meetings,47.0,11.0
287,member,18.0,15.0
288,members,17.0,2.0
289,membership,1.0,1.0
290,methodologies,1.0,6.0
291,methodology,17.0,2.0
292,methods,13.0,1.0
293,mitigation,2.0,50.0
294,months,2.0,3.0
295,move,1.0,1.0
296,nations,2.0,14.0
297,nature,13.0,2.0
298,need,1.0,13.0
299,needs,5.0,14.0
300,network,5.0,5.0
301,networks,2.0,1.0
302,new,5.0,3.0
303,note,4.0,1.0
304,notification,1.0,3.0
305,november,5.0,5.0
306,number,107.0,2.0
307,objectives,32.0,1.0
308,obligations,5.0,6.0
309,observation,4.0,1.0
310,october,7.0,1.0
311,operation,59.0,5.0
312,operations,92.0,1.0
313,opportunities,4.0,9.0
314,opportunity,5.0,2.0
315,options,1.0,4.0
316,order,36.0,15.0
317,organization,44.0,11.0
318,organizations,23.0,15.0
319,organizing,1.0,1.0
320,overview,1.0,1.0
321,ownership,4.0,2.0
322,page,3.0,1.0
323,panel,2.0,5.0
324,paragraph,1.0,65.0
325,part,81.0,4.0
326,participants,21.0,1.0
327,participation,18.0,9.0
328,parties,15.0,399.0
329,party,2.0,44.0
330,payments,30.0,2.0
331,people,23.0,4.0
332,peoples,16.0,5.0
333,performance,214.0,1.0
334,period,47.0,9.0
335,periods,1.0,1.0
336,persons,30.0,2.0
337,place,15.0,1.0
338,places,1.0,1.0
339,plan,29.0,1.0
340,planning,15.0,3.0
341,plans,11.0,10.0
342,platform,10.0,5.0
343,point,2.0,1.0
344,policies,18.0,19.0
345,policy,66.0,5.0
346,position,10.0,1.0
347,practice,7.0,1.0
348,practices,37.0,20.0
349,preparation,11.0,3.0
350,preparedness,8.0,1.0
351,president,29.0,4.0
352,pricing,1.0,1.0
353,principle,35.0,2.0
354,principles,46.0,1.0
355,priorities,10.0,11.0
356,priority,17.0,2.0
357,procedure,14.0,1.0
358,procedures,15.0,25.0
359,proceedings,1.0,2.0
360,process,37.0,26.0
361,processes,15.0,6.0
362,production,175.0,3.0
363,programme,1.0,5.0
364,progress,4.0,18.0
365,project,74.0,1.0
366,projects,111.0,2.0
367,proposals,14.0,1.0
368,protection,47.0,1.0
369,protocol,2.0,8.0
370,provision,23.0,11.0
371,provisions,7.0,15.0
372,purpose,7.0,2.0
373,purposes,1.0,1.0
374,pursuant,1.0,2.0
375,quality,32.0,2.0
376,reach,2.0,1.0
377,recommendations,9.0,8.0
378,reduction,15.0,7.0
379,reductions,1.0,8.0
380,reference,3.0,2.0
381,regard,3.0,4.0
382,registration,4.0,1.0
383,regulations,44.0,1.0
384,relation,4.0,2.0
385,relevant,2.0,2.0
386,replenishment,1.0,2.0
387,report,196.0,23.0
388,reporting,55.0,2.0
389,reports,22.0,13.0
390,representation,1.0,1.0
391,request,4.0,2.0
392,requests,7.0,37.0
393,requirements,65.0,1.0
394,research,34.0,3.0
395,reservoirs,3.0,2.0
396,resolution,3.0,1.0
397,resources,37.0,14.0
398,respect,1.0,5.0
399,respective,1.0,1.0
400,response,19.0,14.0
401,responsibilities,3.0,6.0
402,results,50.0,6.0
403,review,4.0,18.0
404,reviews,1.0,1.0
405,rights,21.0,5.0
406,risk,66.0,8.0
407,risks,62.0,1.0
408,road,13.0,1.0
409,role,8.0,6.0
410,rules,10.0,5.0
411,scale,6.0,1.0
412,science,9.0,4.0
413,scientific,5.0,15.0
414,scope,12.0,5.0
415,secretary,1.0,1.0
416,sector,21.0,3.0
417,security,23.0,1.0
418,september,5.0,1.0
419,services,33.0,1.0
420,session,1.0,59.0
421,sessions,3.0,10.0
422,settlement,5.0,1.0
423,share,21.0,3.0
424,situations,4.0,3.0
425,society,26.0,2.0
426,solutions,11.0,1.0
427,source,7.0,1.0
428,sources,12.0,7.0
429,special,1.0,1.0
430,specific,6.0,1.0
431,stages,5.0,2.0
432,stakeholders,29.0,11.0
433,state,40.0,5.0
434,states,1.0,18.0
435,steps,3.0,2.0
436,stock,4.0,3.0
437,strategies,2.0,12.0
438,subsidiary,28.0,40.0
439,suggestions,2.0,1.0
440,support,55.0,66.0
441,sustainable,3.0,1.0
442,synergy,1.0,1.0
443,synthesis,3.0,6.0
444,system,202.0,2.0
445,systems,21.0,5.0
446,targets,16.0,2.0
447,task,1.0,1.0
448,technological,3.0,15.0
449,technologies,41.0,4.0
450,technology,26.0,44.0
451,temperature,2.0,8.0
452,term,5.0,2.0
453,terms,20.0,5.0
454,thousand,50.0,1.0
455,threat,1.0,3.0
456,time,16.0,17.0
457,times,2.0,1.0
458,tools,3.0,3.0
459,total,35.0,3.0
460,towards,3.0,6.0
461,track,3.0,1.0
462,training,62.0,3.0
463,transfer,5.0,16.0
464,transition,1.0,1.0
465,transparency,15.0,27.0
466,transparent,1.0,2.0
467,types,8.0,1.0
468,understanding,4.0,3.0
469,united,3.0,15.0
470,units,38.0,2.0
471,update,2.0,2.0
472,updates,1.0,1.0
473,usd,3.0,2.0
474,use,37.0,5.0
475,value,21.0,2.0
476,variety,1.0,2.0
477,vice,8.0,1.0
478,view,2.0,22.0
479,views,1.0,3.0
480,vision,2.0,2.0
481,voluntary,12.0,1.0
482,ways,2.0,5.0
483,weather,6.0,1.0
484,website,7.0,2.0
485,well,4.0,1.0
486,withdrawal,6.0,3.0
487,women,4.0,2.0
488,work,65.0,22.0
489,workforce,10.0,1.0
490,working,2.0,22.0
491,world,24.0,1.0
492,year,75.0,6.0
493,years,26.0,8.0
494,zone,7.0,2.0
