,keyword,Frequency.50,Frequency
372,subsidiary,4.0,40.0
373,suggestions,7.0,1.0
374,summit,1.0,1.0
375,support,15.0,66.0
376,sustainable,4.0,1.0
377,system,96.0,2.0
378,systems,14.0,5.0
379,targets,5.0,2.0
380,technological,2.0,15.0
381,technologies,14.0,4.0
382,technology,46.0,44.0
383,term,1.0,2.0
384,terms,4.0,5.0
385,thousand,1.0,1.0
386,time,9.0,17.0
387,times,2.0,1.0
388,tools,1.0,3.0
389,total,6.0,3.0
390,towards,2.0,6.0
391,training,43.0,3.0
392,transfer,1.0,16.0
393,transition,2.0,1.0
394,transparency,2.0,27.0
395,transparent,3.0,2.0
396,trust,3.0,1.0
397,types,1.0,1.0
398,understanding,3.0,3.0
399,undertakings,1.0,1.0
400,united,3.0,15.0
401,units,5.0,2.0
402,usd,2.0,2.0
403,use,7.0,5.0
404,value,10.0,2.0
405,variety,3.0,2.0
406,verification,4.0,3.0
407,vice,2.0,1.0
408,view,1.0,22.0
409,views,1.0,3.0
410,vision,1.0,2.0
411,voluntary,2.0,1.0
412,vote,2.0,3.0
413,warning,1.0,1.0
414,ways,2.0,5.0
415,weather,2.0,1.0
416,website,2.0,2.0
417,well,2.0,1.0
418,women,1.0,2.0
419,work,14.0,22.0
420,workforce,3.0,1.0
421,world,11.0,1.0
422,year,18.0,6.0
423,years,16.0,8.0
424,york,1.0,3.0
425,zone,2.0,2.0
