,keyword,Frequency.37,Frequency
0,ability,4.0,2.0
1,access,29.0,9.0
2,accession,1.0,7.0
3,accordance,13.0,27.0
4,account,10.0,29.0
5,accounting,1.0,4.0
6,achieve,3.0,1.0
7,achievement,3.0,4.0
8,action,1.0,43.0
9,actions,5.0,52.0
10,activities,73.0,16.0
11,activity,8.0,1.0
12,adapt,2.0,1.0
13,adaptation,3.0,81.0
14,addition,13.0,3.0
15,admission,1.0,1.0
16,adoption,2.0,33.0
17,advice,3.0,16.0
18,africa,2.0,1.0
19,agencies,2.0,3.0
20,agency,5.0,2.0
21,agenda,3.0,5.0
22,agreement,26.0,246.0
23,agreements,30.0,2.0
24,amendments,3.0,1.0
25,america,5.0,1.0
26,amount,9.0,1.0
27,analysis,10.0,1.0
28,application,2.0,2.0
29,appointment,1.0,2.0
30,approach,17.0,1.0
31,approaches,2.0,19.0
32,approval,2.0,9.0
33,april,8.0,6.0
34,area,26.0,2.0
35,areas,41.0,3.0
36,arrangement,3.0,1.0
37,articles,3.0,9.0
38,aspects,18.0,1.0
39,assess,8.0,2.0
40,assessment,19.0,8.0
41,assessments,2.0,5.0
42,assistance,11.0,4.0
43,attention,6.0,2.0
44,authorities,15.0,2.0
45,authority,3.0,2.0
46,availability,6.0,1.0
47,balance,4.0,4.0
48,basis,17.0,16.0
49,behalf,1.0,1.0
50,biodiversity,5.0,1.0
51,bodies,21.0,25.0
52,body,10.0,31.0
53,building,1.0,3.0
54,bureau,2.0,2.0
55,calls,1.0,1.0
56,capabilities,1.0,6.0
57,capacity,28.0,12.0
58,carbon,8.0,2.0
59,case,2.0,1.0
60,cases,2.0,1.0
61,categories,10.0,2.0
62,cent,1.0,2.0
63,centre,14.0,5.0
64,centres,11.0,1.0
65,century,4.0,1.0
66,challenge,1.0,1.0
67,challenges,6.0,2.0
68,champions,1.0,4.0
69,change,41.0,52.0
70,channels,1.0,1.0
71,children,20.0,2.0
72,circumstances,4.0,11.0
73,cities,5.0,2.0
74,climate,42.0,62.0
75,collaboration,4.0,2.0
76,collective,8.0,1.0
77,commitment,7.0,1.0
78,committee,32.0,31.0
79,communication,13.0,7.0
80,communications,6.0,5.0
81,communities,16.0,6.0
82,compensation,8.0,1.0
83,competence,2.0,4.0
84,completeness,1.0,2.0
85,compliance,26.0,2.0
86,component,3.0,1.0
87,comprehensive,2.0,2.0
88,concept,5.0,1.0
89,concern,1.0,4.0
90,concerns,3.0,1.0
91,concrete,1.0,1.0
92,conditions,33.0,1.0
93,conduct,5.0,3.0
94,conference,7.0,120.0
95,conservation,44.0,3.0
96,consideration,6.0,29.0
97,considers,2.0,2.0
98,consistency,1.0,5.0
99,consumption,34.0,1.0
100,contents,2.0,1.0
101,continuation,1.0,2.0
102,continuity,3.0,1.0
103,contribute,1.0,1.0
104,contributes,1.0,1.0
105,contribution,29.0,23.0
106,contributions,1.0,44.0
107,convention,2.0,84.0
108,cooperation,51.0,11.0
109,coordination,2.0,6.0
110,costs,5.0,2.0
111,countries,46.0,23.0
112,country,49.0,70.0
113,coverage,2.0,1.0
114,creation,9.0,1.0
115,criteria,1.0,1.0
116,cycle,3.0,2.0
117,damage,6.0,7.0
118,date,4.0,11.0
119,day,13.0,6.0
120,december,17.0,2.0
121,decision,2.0,32.0
122,decisions,2.0,17.0
123,decrease,2.0,1.0
124,delivery,1.0,2.0
125,demonstrate,1.0,2.0
126,depositary,2.0,7.0
127,design,12.0,1.0
128,development,156.0,46.0
129,dialogue,11.0,3.0
130,disabilities,2.0,2.0
131,document,3.0,1.0
132,documents,20.0,1.0
133,draft,3.0,3.0
134,durability,1.0,1.0
135,ecosystems,2.0,1.0
136,education,22.0,4.0
137,effort,1.0,2.0
138,emergency,2.0,1.0
139,emission,4.0,18.0
140,emissions,47.0,29.0
141,energy,254.0,3.0
142,engagement,21.0,2.0
143,engagements,1.0,1.0
144,enhance,2.0,18.0
145,enhanced,1.0,4.0
146,enhancement,1.0,5.0
147,entities,3.0,9.0
148,entity,2.0,1.0
149,environment,53.0,6.0
150,equality,2.0,2.0
151,equity,3.0,6.0
152,establishment,1.0,1.0
153,event,13.0,3.0
154,events,32.0,5.0
155,examination,1.0,5.0
156,exchange,11.0,3.0
157,executive,15.0,9.0
158,exercise,4.0,4.0
159,expenses,10.0,1.0
160,experience,9.0,4.0
161,expert,1.0,8.0
162,experts,5.0,1.0
163,explanation,3.0,1.0
164,extension,1.0,1.0
165,extent,3.0,2.0
166,facilitate,3.0,4.0
167,facilities,79.0,1.0
168,facility,3.0,6.0
169,features,2.0,1.0
170,february,7.0,1.0
171,fields,2.0,1.0
172,finance,1.0,15.0
173,financial,12.0,10.0
174,force,4.0,9.0
175,forests,1.0,5.0
176,forms,2.0,1.0
177,forum,18.0,1.0
178,foundation,1.0,1.0
179,framework,8.0,20.0
180,frequency,6.0,1.0
181,function,2.0,1.0
182,functions,3.0,8.0
183,fund,4.0,6.0
184,funds,4.0,1.0
185,gap,1.0,1.0
186,gas,497.0,19.0
187,gases,4.0,5.0
188,gender,4.0,1.0
189,general,20.0,1.0
190,global,12.0,7.0
191,goal,9.0,10.0
192,goals,19.0,1.0
193,governance,29.0,1.0
194,government,14.0,1.0
195,greenhouse,26.0,21.0
196,group,476.0,24.0
197,groups,10.0,4.0
198,growth,20.0,1.0
199,guidelines,7.0,15.0
200,half,2.0,1.0
201,headquarters,1.0,1.0
202,health,41.0,3.0
203,host,1.0,2.0
204,ideas,3.0,1.0
205,identify,1.0,3.0
206,impact,34.0,2.0
207,impacts,5.0,10.0
208,implementation,22.0,84.0
209,implications,2.0,1.0
210,importance,10.0,16.0
211,improve,3.0,1.0
212,improvement,22.0,2.0
213,incentives,2.0,3.0
214,include,3.0,2.0
215,increase,17.0,7.0
216,information,55.0,43.0
217,initiative,2.0,5.0
218,initiatives,13.0,7.0
219,innovation,15.0,1.0
220,institutions,11.0,9.0
221,instrument,1.0,2.0
222,insurance,7.0,3.0
223,integration,2.0,12.0
224,integrity,2.0,6.0
225,international,33.0,9.0
226,introduction,8.0,1.0
227,invites,1.0,8.0
228,island,2.0,4.0
229,issue,2.0,1.0
230,issues,24.0,1.0
231,january,4.0,1.0
232,justice,1.0,1.0
233,knowledge,10.0,8.0
234,kyoto,1.0,8.0
235,launch,2.0,1.0
236,level,23.0,9.0
237,levels,11.0,15.0
238,liability,2.0,1.0
239,lifestyles,2.0,1.0
240,line,5.0,2.0
241,lists,2.0,1.0
242,loss,3.0,7.0
243,losses,7.0,1.0
244,maintain,4.0,1.0
245,maintenance,5.0,1.0
246,manage,10.0,1.0
247,management,140.0,7.0
248,manner,3.0,12.0
249,march,4.0,1.0
250,may,13.0,3.0
251,means,1.0,1.0
252,measures,40.0,9.0
253,mechanism,5.0,31.0
254,mechanisms,5.0,1.0
255,meet,5.0,1.0
256,meeting,17.0,75.0
257,meetings,22.0,11.0
258,member,3.0,15.0
259,members,12.0,2.0
260,membership,3.0,1.0
261,methodology,2.0,2.0
262,methods,16.0,1.0
263,mitigation,2.0,50.0
264,months,1.0,3.0
265,nature,8.0,2.0
266,needs,6.0,14.0
267,network,6.0,5.0
268,new,6.0,3.0
269,non-state,1.0,2.0
270,note,2.0,1.0
271,november,10.0,5.0
272,number,58.0,2.0
273,objectives,21.0,1.0
274,obligations,6.0,6.0
275,october,7.0,1.0
276,operation,11.0,5.0
277,operations,62.0,1.0
278,opportunities,13.0,9.0
279,opportunity,5.0,2.0
280,options,3.0,4.0
281,order,38.0,15.0
282,outcomes,2.0,7.0
283,overview,1.0,1.0
284,ownership,3.0,2.0
285,page,15.0,1.0
286,panel,1.0,5.0
287,paper,1.0,2.0
288,paris,2.0,68.0
289,part,40.0,4.0
290,participants,12.0,1.0
291,participation,22.0,9.0
292,parties,6.0,399.0
293,payments,13.0,2.0
294,people,56.0,4.0
295,peoples,19.0,5.0
296,performance,48.0,1.0
297,period,44.0,9.0
298,periods,7.0,1.0
299,persons,18.0,2.0
300,place,14.0,1.0
301,places,1.0,1.0
302,plan,14.0,1.0
303,planning,7.0,3.0
304,plans,8.0,10.0
305,platform,9.0,5.0
306,point,2.0,1.0
307,policies,4.0,19.0
308,policy,44.0,5.0
309,portal,1.0,2.0
310,position,28.0,1.0
311,poverty,1.0,4.0
312,practice,5.0,1.0
313,practices,11.0,20.0
314,preparation,4.0,3.0
315,president,2.0,4.0
316,pricing,1.0,1.0
317,principle,4.0,2.0
318,principles,31.0,1.0
319,priorities,9.0,11.0
320,priority,14.0,2.0
321,procedure,5.0,1.0
322,procedures,10.0,25.0
323,process,28.0,26.0
324,processes,6.0,6.0
325,production,169.0,3.0
326,programme,59.0,5.0
327,programmes,54.0,3.0
328,progress,3.0,18.0
329,project,39.0,1.0
330,projects,42.0,2.0
331,promote,1.0,5.0
332,protect,11.0,1.0
333,protection,41.0,1.0
334,protocol,1.0,8.0
335,provision,9.0,11.0
336,provisions,8.0,15.0
337,purposes,2.0,1.0
338,pursuant,1.0,2.0
339,quality,19.0,2.0
340,reach,5.0,1.0
341,receipt,1.0,1.0
342,recommendation,1.0,6.0
343,recommendations,7.0,8.0
344,reduction,31.0,7.0
345,reductions,1.0,8.0
346,reference,2.0,2.0
347,regard,3.0,4.0
348,registry,1.0,4.0
349,regulations,18.0,1.0
350,relationship,2.0,1.0
351,relevant,3.0,2.0
352,report,136.0,23.0
353,reporting,12.0,2.0
354,reports,16.0,13.0
355,requirements,26.0,1.0
