,keyword,Frequency.53,Frequency
0,ability,3.0,2.0
1,acceptance,1.0,7.0
2,access,6.0,9.0
3,accordance,5.0,27.0
4,account,3.0,29.0
5,accuracy,2.0,2.0
6,achieve,2.0,1.0
7,achievement,4.0,4.0
8,act,12.0,2.0
9,action,9.0,43.0
10,actions,11.0,52.0
11,activities,25.0,16.0
12,activity,4.0,1.0
13,addition,5.0,3.0
14,address,3.0,5.0
15,adoption,4.0,33.0
16,africa,1.0,1.0
17,agencies,4.0,3.0
18,agency,2.0,2.0
19,agenda,3.0,5.0
20,agreement,1.0,246.0
21,agreements,4.0,2.0
22,aim,4.0,4.0
23,amongst,3.0,1.0
24,amount,5.0,1.0
25,analysis,7.0,1.0
26,annex,1.0,3.0
27,application,4.0,2.0
28,appreciation,1.0,1.0
29,approach,37.0,1.0
30,approaches,3.0,19.0
31,april,4.0,6.0
32,area,11.0,2.0
33,areas,29.0,3.0
34,arrangements,2.0,16.0
35,aspects,9.0,1.0
36,assessment,9.0,8.0
37,assessments,1.0,5.0
38,assistance,4.0,4.0
39,atomic,1.0,1.0
40,authorities,1.0,2.0
41,authority,3.0,2.0
42,availability,6.0,1.0
43,awareness,8.0,5.0
44,balance,2.0,4.0
45,basis,12.0,16.0
46,benefit,2.0,1.0
47,benefits,10.0,5.0
48,biodiversity,22.0,1.0
49,bodies,10.0,25.0
50,body,4.0,31.0
51,building,14.0,3.0
52,capabilities,2.0,6.0
53,capacity,10.0,12.0
54,carbon,27.0,2.0
55,case,4.0,1.0
56,cases,7.0,1.0
57,categories,1.0,2.0
58,centre,21.0,5.0
59,century,1.0,1.0
60,ceremony,1.0,2.0
61,certification,5.0,1.0
62,challenge,1.0,1.0
63,challenges,5.0,2.0
64,change,18.0,52.0
65,channels,3.0,1.0
66,children,3.0,2.0
67,circumstances,1.0,11.0
68,cities,4.0,2.0
69,climate,12.0,62.0
70,collective,1.0,1.0
71,commitment,6.0,1.0
72,committee,35.0,31.0
73,communication,10.0,7.0
74,communications,3.0,5.0
75,communities,14.0,6.0
76,compensation,3.0,1.0
77,completeness,1.0,2.0
78,compliance,4.0,2.0
79,component,2.0,1.0
80,concern,3.0,4.0
81,concerns,4.0,1.0
82,conditions,10.0,1.0
83,conduct,13.0,3.0
84,conference,3.0,120.0
85,confidence,1.0,1.0
86,consensus,1.0,1.0
87,conservation,14.0,3.0
88,considers,1.0,2.0
89,consultation,2.0,4.0
90,consumption,29.0,1.0
91,context,1.0,8.0
92,continuation,1.0,2.0
93,continuity,1.0,1.0
94,continuous,1.0,1.0
95,contribution,3.0,23.0
96,contributions,4.0,44.0
97,convention,3.0,84.0
98,cooperation,1.0,11.0
99,coordination,2.0,6.0
100,costs,3.0,2.0
101,countries,3.0,23.0
102,country,15.0,70.0
103,cover,2.0,1.0
104,coverage,3.0,1.0
105,creation,3.0,1.0
106,criteria,2.0,1.0
107,cycle,5.0,2.0
108,damage,1.0,7.0
109,date,4.0,11.0
110,day,7.0,6.0
111,decent,1.0,1.0
112,decision,3.0,32.0
113,decisions,3.0,17.0
114,delivery,3.0,2.0
115,demonstrate,1.0,2.0
116,demonstration,1.0,1.0
117,deployment,3.0,2.0
118,design,4.0,1.0
119,development,73.0,46.0
120,dialogue,1.0,3.0
121,disabilities,1.0,2.0
122,disaster,2.0,1.0
123,dissemination,1.0,3.0
124,diversification,2.0,3.0
125,documents,1.0,1.0
126,durability,1.0,1.0
127,economies,2.0,1.0
128,education,10.0,4.0
