,keyword,Frequency.45,Frequency
0,ability,2.0,1.0
1,acceptance,2.0,1.0
2,access,7.0,8.0
3,accordance,1.0,36.0
4,account,1.0,14.0
5,achievement,4.0,1.0
6,act,12.0,2.0
7,action,11.0,15.0
8,actions,13.0,26.0
9,activities,25.0,14.0
10,activity,3.0,3.0
11,acts,1.0,1.0
12,adaptation,6.0,143.0
13,address,3.0,3.0
14,adoption,3.0,6.0
15,advance,2.0,1.0
16,agencies,3.0,4.0
17,agreement,3.0,179.0
18,agriculture,3.0,2.0
19,amount,2.0,1.0
20,analysis,6.0,1.0
21,application,14.0,4.0
22,appreciation,1.0,4.0
23,approach,13.0,7.0
24,approval,5.0,1.0
25,april,5.0,3.0
26,areas,30.0,3.0
27,articles,1.0,5.0
28,aspects,7.0,1.0
29,aspirations,3.0,1.0
30,assessment,6.0,2.0
31,availability,2.0,7.0
32,avoid,1.0,2.0
33,awareness,13.0,2.0
34,balance,6.0,5.0
35,basis,24.0,12.0
36,beneficiaries,2.0,1.0
37,bodies,6.0,22.0
38,body,1.0,12.0
39,building,5.0,1.0
40,capabilities,4.0,1.0
41,capacities,3.0,3.0
42,capacity,32.0,9.0
43,carry,1.0,1.0
44,case,2.0,3.0
45,categories,5.0,7.0
46,centre,15.0,2.0
47,chairs,1.0,2.0
48,challenges,7.0,2.0
49,change,17.0,18.0
50,changes,5.0,4.0
51,channels,8.0,2.0
52,check,5.0,1.0
53,choice,1.0,1.0
54,climate,12.0,31.0
55,collaboration,1.0,8.0
56,committee,52.0,38.0
57,communication,7.0,36.0
58,communications,5.0,32.0
59,communities,12.0,1.0
60,comparison,1.0,1.0
61,compliance,13.0,1.0
62,component,1.0,7.0
63,concern,3.0,1.0
64,concerns,11.0,1.0
65,conference,1.0,53.0
66,connections,5.0,2.0
67,consequences,3.0,1.0
68,consideration,2.0,24.0
69,considerations,1.0,2.0
70,construction,4.0,1.0
71,consultation,4.0,1.0
72,contact,3.0,1.0
73,content,3.0,4.0
74,contents,1.0,1.0
75,context,1.0,2.0
76,contribution,5.0,32.0
77,contributions,1.0,50.0
78,convention,3.0,16.0
79,conventions,1.0,1.0
80,countries,4.0,28.0
81,country,23.0,41.0
82,coverage,1.0,3.0
83,creation,3.0,1.0
84,data,18.0,5.0
85,date,1.0,3.0
86,days,10.0,2.0
87,december,1.0,16.0
88,decision,1.0,103.0
89,decisions,4.0,11.0
90,deliberations,1.0,2.0
91,deposit,1.0,1.0
92,development,57.0,15.0
93,dialogue,4.0,1.0
94,disaster,7.0,1.0
95,dissemination,2.0,1.0
96,diversification,1.0,8.0
97,document,1.0,5.0
98,documents,3.0,8.0
99,economic,79.0,1.0
100,economy,2.0,1.0
101,education,5.0,1.0
102,effects,1.0,5.0
103,efficiency,22.0,1.0
104,effort,3.0,2.0
105,efforts,10.0,17.0
106,elements,1.0,6.0
107,emission,13.0,3.0
108,emissions,48.0,26.0
109,encourages,1.0,5.0
110,end,5.0,1.0
111,energy,116.0,2.0
112,enhance,4.0,6.0
113,entities,1.0,11.0
114,environment,42.0,3.0
115,equity,1.0,2.0
116,evaluation,4.0,1.0
117,event,9.0,2.0
118,events,12.0,2.0
119,example,2.0,2.0
120,exchange,1.0,3.0
121,executive,4.0,2.0
122,experience,3.0,4.0
123,experiences,1.0,1.0
124,expert,1.0,12.0
125,experts,2.0,6.0
126,facilitate,4.0,7.0
127,facility,8.0,3.0
128,factors,1.0,1.0
129,fairness,1.0,1.0
130,features,6.0,3.0
131,february,1.0,2.0
132,fields,1.0,1.0
133,file,5.0,1.0
134,finance,3.0,19.0
135,financial,12.0,8.0
136,forests,1.0,2.0
137,forum,4.0,12.0
138,framework,4.0,6.0
139,functions,2.0,9.0
140,fund,11.0,10.0
141,further,2.0,11.0
142,gas,67.0,10.0
143,gases,1.0,1.0
144,general,7.0,1.0
145,global,20.0,4.0
146,goal,2.0,3.0
147,goals,9.0,4.0
148,good,1.0,1.0
149,green,3.0,2.0
150,greenhouse,3.0,10.0
151,group,15.0,16.0
152,groups,4.0,4.0
153,growth,95.0,1.0
154,guidance,3.0,38.0
155,guidelines,34.0,7.0
156,help,9.0,1.0
157,ideas,5.0,1.0
158,identification,7.0,3.0
159,impact,12.0,7.0
160,impacts,8.0,14.0
161,implementation,12.0,54.0
162,importance,15.0,5.0
163,incentives,3.0,1.0
164,inclusion,5.0,1.0
165,increase,7.0,3.0
166,indicators,1.0,3.0
167,industry,35.0,1.0
168,inform,1.0,2.0
169,information,42.0,82.0
170,initiatives,26.0,1.0
171,input,1.0,2.0
172,institutions,6.0,6.0
173,integrate,1.0,1.0
174,integration,7.0,1.0
175,integrity,17.0,2.0
176,interaction,1.0,1.0
177,interface,1.0,2.0
178,internet,1.0,4.0
179,interventions,4.0,2.0
180,inventory,1.0,4.0
181,investments,3.0,1.0
182,issue,2.0,1.0
183,issues,1.0,1.0
184,issues,58.0,1.0
185,jobs,2.0,1.0
186,june,1.0,9.0
187,knowledge,3.0,5.0
188,lands,2.0,2.0
189,language,3.0,2.0
190,lessons,1.0,6.0
191,level,15.0,2.0
192,levels,14.0,7.0
193,limit,2.0,1.0
194,limitations,1.0,1.0
195,line,14.0,11.0
196,maintains,1.0,1.0
197,maintenance,5.0,1.0
198,management,60.0,2.0
199,manner,7.0,2.0
200,march,16.0,1.0
201,matter,4.0,5.0
202,matters,2.0,28.0
203,measures,27.0,24.0
204,mechanism,9.0,8.0
205,meeting,7.0,51.0
206,meetings,21.0,3.0
207,member,3.0,4.0
208,members,10.0,11.0
209,methods,1.0,2.0
210,minimize,1.0,1.0
211,mitigation,11.0,20.0
212,modalities,1.0,31.0
213,model,2.0,1.0
214,modelling,1.0,1.0
215,monitoring,13.0,1.0
216,name,3.0,1.0
217,national,16.0,3.0
218,nations,10.0,7.0
219,nature,5.0,2.0
220,need,9.0,2.0
221,needs,9.0,15.0
222,network,23.0,2.0
223,november,1.0,7.0
224,number,33.0,3.0
225,office,10.0,2.0
226,official,1.0,2.0
227,operation,10.0,15.0
228,opportunities,10.0,1.0
229,options,4.0,3.0
230,order,24.0,6.0
231,organization,25.0,1.0
232,organizations,1.0,14.0
233,outcomes,2.0,1.0
234,page,8.0,2.0
235,paper,5.0,1.0
236,papers,1.0,1.0
237,parameters,8.0,1.0
238,paris,2.0,180.0
239,part,15.0,9.0
240,participation,9.0,2.0
241,parties,3.0,231.0
242,partner,1.0,2.0
243,parts,1.0,2.0
244,party,6.0,34.0
245,percentage,1.0,1.0
246,period,5.0,3.0
247,plan,8.0,4.0
248,planning,13.0,4.0
249,plans,6.0,16.0
250,platform,5.0,3.0
251,point,4.0,12.0
252,points,4.0,2.0
253,policies,20.0,5.0
254,policy,43.0,4.0
255,portal,10.0,2.0
256,position,13.0,1.0
257,poverty,1.0,2.0
258,practices,17.0,9.0
259,president,1.0,1.0
260,principle,7.0,1.0
261,priorities,1.0,7.0
262,priority,3.0,1.0
263,procedures,11.0,18.0
264,process,22.0,3.0
265,processes,6.0,3.0
266,products,41.0,2.0
267,programme,10.0,15.0
268,programmes,13.0,3.0
269,progress,10.0,7.0
270,project,29.0,1.0
271,projects,24.0,2.0
272,promote,3.0,2.0
273,proposal,1.0,1.0
274,proposals,3.0,1.0
275,provide,2.0,8.0
276,provision,2.0,6.0
277,provisions,8.0,5.0
278,public,24.0,1.0
279,purpose,3.0,1.0
280,quality,21.0,1.0
281,recognition,1.0,3.0
282,recommendation,1.0,1.0
283,recommendations,2.0,8.0
284,record,6.0,4.0
285,reduction,16.0,4.0
286,reference,4.0,13.0
287,regions,1.0,1.0
288,relationship,12.0,2.0
289,relevant,1.0,1.0
290,report,50.0,14.0
291,reports,7.0,10.0
292,representation,2.0,1.0
293,request,1.0,1.0
294,resources,14.0,26.0
295,respect,6.0,1.0
296,respond,1.0,1.0
297,response,7.0,23.0
